COLLECZIP,FIPSCOUNTY,TRAPTYPE,POOLSIZE,GENDER,TESTTYPE,RESULTTYPE,POSITIVE,LOGITUDE,LATITUDE,GENUS,WEEK_NEW,COLLECYEAR,CTY_WK_YEA,COLLECSAMP,COLLECDATE,Pool_ID,H1500W32,H1500W33,H1500W34,H1500W35,H1500W36,H1500W37,H1500W38,H1500W42,H3000W31,H3000W32,H3000W34,H3000W35,H3000W36,H3000W37,H3000W38,H3000W39,H3000W42
60025,COOK,GRAVID TRAP,33,Female,RAMP WNV,NEGATIVE,0,-87.8036,42.067666,Culex,37,2014,COOK_37_2014,NS0930,9/8/14,PID011797,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
60025,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.8036,42.067666,Culex,37,2014,COOK_37_2014,NS0947,9/12/14,PID011803,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
60025,COOK,GRAVID TRAP,50,Female,RAMP WNV,POSITIVE,1,-87.821683,42.110783,Culex,37,2014,COOK_37_2014,NS0952,9/12/14,PID011807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60025,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.8036,42.067666,Culex,38,2014,COOK_38_2014,NS0957,9/15/14,PID011813,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
60025,COOK,GRAVID TRAP,32,Female,RAMP WNV,NEGATIVE,0,-87.8036,42.067666,Culex,38,2014,COOK_38_2014,NS0962,9/17/14,PID011815,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
60025,COOK,GRAVID TRAP,36,Female,RAMP WNV,NEGATIVE,0,-87.8036,42.067666,Culex,38,2014,COOK_38_2014,NS0964,9/19/14,PID011817,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
60030,LAKE,GRAVID TRAP,31,Female,RAMP WNV,NEGATIVE,0,-87.978432,42.34024,Culex,23,2014,LAKE_23_2014,014-0041,6/5/14,PID013440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60030,LAKE,GRAVID TRAP,17,Female,RAMP WNV,NEGATIVE,0,-87.978432,42.34024,Culex,24,2014,LAKE_24_2014,014-0094,6/12/14,PID013441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60030,LAKE,GRAVID TRAP,15,Female,RAMP WNV,NEGATIVE,0,-87.978432,42.34024,Culex,26,2014,LAKE_26_2014,014-0173,6/26/14,PID013442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60030,LAKE,GRAVID TRAP,30,Female,RAMP WNV,NEGATIVE,0,-87.978432,42.34024,Culex,27,2014,LAKE_27_2014,014-0228,7/3/14,PID013443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60030,LAKE,GRAVID TRAP,18,Female,RAMP WNV,NEGATIVE,0,-87.978432,42.34024,Culex,28,2014,LAKE_28_2014,014-0301,7/10/14,PID013444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60030,LAKE,GRAVID TRAP,22,Female,RAMP WNV,NEGATIVE,0,-87.978432,42.34024,Culex,29,2014,LAKE_29_2014,014-0355,7/17/14,PID013445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60030,LAKE,GRAVID TRAP,6,Female,RAMP WNV,NEGATIVE,0,-87.978432,42.34024,Culex,30,2014,LAKE_30_2014,014-0427,7/25/14,PID013446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60030,LAKE,GRAVID TRAP,29,Female,RAMP WNV,NEGATIVE,0,-87.978432,42.34024,Culex,31,2014,LAKE_31_2014,014-0517,7/31/14,PID013447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60030,LAKE,GRAVID TRAP,36,Female,RAMP WNV,NEGATIVE,0,-87.978432,42.34024,Culex,32,2014,LAKE_32_2014,014-0621,8/7/14,PID013448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60030,LAKE,GRAVID TRAP,36,Female,RAMP WNV,NEGATIVE,0,-87.978432,42.34024,Culex,32,2014,LAKE_32_2014,014-0622,8/7/14,PID013449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60030,LAKE,GRAVID TRAP,37,Female,RAMP WNV,NEGATIVE,0,-87.978432,42.34024,Culex,32,2014,LAKE_32_2014,014-0623,8/7/14,PID013450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60030,LAKE,GRAVID TRAP,50,Female,RAMP WNV,POSITIVE,1,-87.978432,42.34024,Culex,34,2014,LAKE_34_2014,014-0812,8/21/14,PID013451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60030,LAKE,GRAVID TRAP,30,Female,RAMP WNV,NEGATIVE,0,-87.978432,42.34024,Culex,34,2014,LAKE_34_2014,014-0813,8/21/14,PID013452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60030,LAKE,GRAVID TRAP,8,Female,RAMP WNV,NEGATIVE,0,-87.978432,42.34024,Culex,35,2014,LAKE_35_2014,014-0884,8/28/14,PID013453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60030,LAKE,GRAVID TRAP,27,Female,RAMP WNV,POSITIVE,1,-87.978432,42.34024,Culex,36,2014,LAKE_36_2014,014-0954,9/5/14,PID013454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60030,LAKE,GRAVID TRAP,6,Female,RAMP WNV,NEGATIVE,0,-87.978432,42.34024,Culex,38,2014,LAKE_38_2014,014-1049,9/19/14,PID013455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60031,LAKE,GRAVID TRAP,31,Female,RAMP WNV,NEGATIVE,0,-87.97823,42.36404,Culex,23,2014,LAKE_23_2014,014-0043,6/5/14,PID013705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60031,LAKE,GRAVID TRAP,18,Female,RAMP WNV,NEGATIVE,0,-87.97823,42.36404,Culex,24,2014,LAKE_24_2014,014-0099,6/12/14,PID013706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60031,LAKE,GRAVID TRAP,16,Female,RAMP WNV,NEGATIVE,0,-87.97823,42.36404,Culex,25,2014,LAKE_25_2014,014-0143,6/19/14,PID013708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60031,LAKE,GRAVID TRAP,10,Female,RAMP WNV,NEGATIVE,0,-87.97823,42.36404,Culex,27,2014,LAKE_27_2014,014-0225,7/3/14,PID013709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60031,LAKE,GRAVID TRAP,15,Female,RAMP WNV,NEGATIVE,0,-87.97823,42.36404,Culex,31,2014,LAKE_31_2014,014-0511,7/31/14,PID013712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60031,LAKE,GRAVID TRAP,20,Female,RAMP WNV,NEGATIVE,0,-87.97823,42.36404,Culex,32,2014,LAKE_32_2014,014-0630,8/7/14,PID013713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60031,LAKE,GRAVID TRAP,21,Female,RAMP WNV,NEGATIVE,0,-87.97823,42.36404,Culex,33,2014,LAKE_33_2014,014-0715,8/14/14,PID013715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60031,LAKE,GRAVID TRAP,37,Female,RAMP WNV,NEGATIVE,0,-87.97823,42.36404,Culex,34,2014,LAKE_34_2014,014-0814,8/21/14,PID013717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60031,LAKE,GRAVID TRAP,35,Female,PCRWNV,POSITIVE,1,-87.97823,42.36404,Culex,34,2014,LAKE_34_2014,014-0815,8/21/14,PID013718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60031,LAKE,GRAVID TRAP,15,Female,RAMP WNV,POSITIVE,1,-87.97823,42.36404,Culex,36,2014,LAKE_36_2014,014-0951,9/5/14,PID013719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60033,MCHENRY,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-88.62511,42.41502,Culex,30,2014,MCHENRY_30_2014,1042014,7/24/14,PID013976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60033,MCHENRY,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-88.62511,42.41502,Culex,30,2014,MCHENRY_30_2014,1052014,7/24/14,PID013977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60033,MCHENRY,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-88.62511,42.41502,Culex,30,2014,MCHENRY_30_2014,1062014,7/24/14,PID013978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60033,MCHENRY,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-88.62511,42.41502,Culex,30,2014,MCHENRY_30_2014,1072014,7/24/14,PID013979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60033,MCHENRY,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-88.62511,42.41502,Culex,30,2014,MCHENRY_30_2014,1082014,7/24/14,PID013980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60033,MCHENRY,GRAVID TRAP,2,Female,RAMP WNV,NEGATIVE,0,-88.62511,42.41502,Culex,31,2014,MCHENRY_31_2014,1202014,7/29/14,PID013986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60033,MCHENRY,GRAVID TRAP,2,Female,RAMP WNV,NEGATIVE,0,-88.62511,42.41502,Culex,23,2014,MCHENRY_23_2014,122014,6/2/14,PID013990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60033,MCHENRY,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-88.62511,42.41502,Culex,32,2014,MCHENRY_32_2014,1252014,8/4/14,PID013991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60033,MCHENRY,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-88.62511,42.41502,Culex,32,2014,MCHENRY_32_2014,1262014,8/4/14,PID013992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60033,MCHENRY,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-88.62511,42.41502,Culex,32,2014,MCHENRY_32_2014,1272014,8/4/14,PID013993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60033,MCHENRY,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-88.62511,42.41502,Culex,32,2014,MCHENRY_32_2014,1282014,8/4/14,PID013994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60033,MCHENRY,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-88.62511,42.41502,Culex,32,2014,MCHENRY_32_2014,1292014,8/4/14,PID013995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60033,MCHENRY,GRAVID TRAP,34,Female,RAMP WNV,NEGATIVE,0,-88.62511,42.41502,Culex,33,2014,MCHENRY_33_2014,1552014,8/13/14,PID014009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60033,MCHENRY,GRAVID TRAP,2,Female,RAMP WNV,NEGATIVE,0,-88.62511,42.41502,Culex,34,2014,MCHENRY_34_2014,1712014,8/18/14,PID014035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60033,MCHENRY,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-88.62511,42.41502,Culex,24,2014,MCHENRY_24_2014,182014,6/10/14,PID014067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60033,MCHENRY,GRAVID TRAP,46,Female,RAMP WNV,NEGATIVE,0,-88.62511,42.41502,Culex,24,2014,MCHENRY_24_2014,192014,6/10/14,PID014072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60033,MCHENRY,GRAVID TRAP,1,Female,RAMP WNV,NEGATIVE,0,-88.62511,42.41502,Culex,38,2014,MCHENRY_38_2014,2212014,9/18/14,PID014081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60033,MCHENRY,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-88.62511,42.41502,Culex,25,2014,MCHENRY_25_2014,342014,6/17/14,PID014136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60033,MCHENRY,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-88.62511,42.41502,Culex,25,2014,MCHENRY_25_2014,352014,6/17/14,PID014138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60033,MCHENRY,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-88.62511,42.41502,Culex,25,2014,MCHENRY_25_2014,362014,6/17/14,PID014140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60033,MCHENRY,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-88.62511,42.41502,Culex,25,2014,MCHENRY_25_2014,372014,6/17/14,PID014141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60033,MCHENRY,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-88.62511,42.41502,Culex,25,2014,MCHENRY_25_2014,382014,6/17/14,PID014143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60033,MCHENRY,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-88.62511,42.41502,Culex,26,2014,MCHENRY_26_2014,482014,6/26/14,PID014176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60033,MCHENRY,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-88.62511,42.41502,Culex,26,2014,MCHENRY_26_2014,492014,6/26/14,PID014179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60033,MCHENRY,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-88.62511,42.41502,Culex,26,2014,MCHENRY_26_2014,502014,6/26/14,PID014182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60033,MCHENRY,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-88.62511,42.41502,Culex,26,2014,MCHENRY_26_2014,512014,6/26/14,PID014186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60033,MCHENRY,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-88.62511,42.41502,Culex,26,2014,MCHENRY_26_2014,522014,6/26/14,PID014189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60033,MCHENRY,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-88.62511,42.41502,Culex,28,2014,MCHENRY_28_2014,662014,7/7/14,PID014198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60033,MCHENRY,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-88.62511,42.41502,Culex,28,2014,MCHENRY_28_2014,672014,7/7/14,PID014200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60033,MCHENRY,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-88.62511,42.41502,Culex,28,2014,MCHENRY_28_2014,682014,7/7/14,PID014203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60033,MCHENRY,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-88.62511,42.41502,Culex,28,2014,MCHENRY_28_2014,692014,7/7/14,PID014206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60033,MCHENRY,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-88.62511,42.41502,Culex,28,2014,MCHENRY_28_2014,702014,7/7/14,PID014207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60033,MCHENRY,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-88.62511,42.41502,Culex,29,2014,MCHENRY_29_2014,812014,7/14/14,PID014213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60033,MCHENRY,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-88.62511,42.41502,Culex,29,2014,MCHENRY_29_2014,822014,7/14/14,PID014215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60033,MCHENRY,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-88.62511,42.41502,Culex,29,2014,MCHENRY_29_2014,832014,7/14/14,PID014217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60033,MCHENRY,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-88.62511,42.41502,Culex,29,2014,MCHENRY_29_2014,842014,7/14/14,PID014218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60033,MCHENRY,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-88.62511,42.41502,Culex,29,2014,MCHENRY_29_2014,852014,7/15/14,PID014219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60034,MCHENRY,GRAVID TRAP,9,Female,RAMP WNV,NEGATIVE,0,-88.43285,42.47678,Culex,30,2014,MCHENRY_30_2014,1012014,7/24/14,PID014238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60034,MCHENRY,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-88.43285,42.47678,Culex,31,2014,MCHENRY_31_2014,1172014,7/29/14,PID014243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60034,MCHENRY,GRAVID TRAP,40,Female,RAMP WNV,NEGATIVE,0,-88.43285,42.47678,Culex,31,2014,MCHENRY_31_2014,1182014,7/29/14,PID014245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60034,MCHENRY,GRAVID TRAP,46,Female,RAMP WNV,NEGATIVE,0,-88.43285,42.47678,Culex,32,2014,MCHENRY_32_2014,1222014,8/4/14,PID014251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60034,MCHENRY,GRAVID TRAP,9,Female,RAMP WNV,NEGATIVE,0,-88.43285,42.47678,Culex,33,2014,MCHENRY_33_2014,1522014,8/13/14,PID014260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60034,MCHENRY,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-88.43285,42.47678,Culex,32,2014,MCHENRY_32_2014,1612014,8/4/14,PID014272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60034,MCHENRY,GRAVID TRAP,34,Female,RAMP WNV,NEGATIVE,0,-88.43285,42.47678,Culex,34,2014,MCHENRY_34_2014,1692014,8/18/14,PID014281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60034,MCHENRY,GRAVID TRAP,1,Female,RAMP WNV,NEGATIVE,0,-88.43285,42.47678,Culex,36,2014,MCHENRY_36_2014,1922014,9/4/14,PID014324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60034,MCHENRY,GRAVID TRAP,22,Female,RAMP WNV,NEGATIVE,0,-88.43285,42.47678,Culex,37,2014,MCHENRY_37_2014,2082014,9/9/14,PID014327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60034,MCHENRY,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-88.43285,42.47678,Culex,25,2014,MCHENRY_25_2014,262014,6/17/14,PID014338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60034,MCHENRY,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-88.43285,42.47678,Culex,25,2014,MCHENRY_25_2014,272014,6/17/14,PID014342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60034,MCHENRY,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-88.43285,42.47678,Culex,25,2014,MCHENRY_25_2014,282014,6/17/14,PID014346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60034,MCHENRY,GRAVID TRAP,47,Female,RAMP WNV,NEGATIVE,0,-88.43285,42.47678,Culex,25,2014,MCHENRY_25_2014,292014,6/17/14,PID014348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60034,MCHENRY,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-88.43285,42.47678,Culex,26,2014,MCHENRY_26_2014,402014,6/25/14,PID014385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60034,MCHENRY,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-88.43285,42.47678,Culex,26,2014,MCHENRY_26_2014,412014,6/25/14,PID014386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60034,MCHENRY,GRAVID TRAP,33,Female,RAMP WNV,NEGATIVE,0,-88.43285,42.47678,Culex,26,2014,MCHENRY_26_2014,422014,6/25/14,PID014387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60034,MCHENRY,GRAVID TRAP,24,Female,RAMP WNV,NEGATIVE,0,-88.43285,42.47678,Culex,27,2014,MCHENRY_27_2014,592014,7/2/14,PID014394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60034,MCHENRY,GRAVID TRAP,9,Female,RAMP WNV,NEGATIVE,0,-88.43285,42.47678,Culex,28,2014,MCHENRY_28_2014,652014,7/7/14,PID014398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60034,MCHENRY,GRAVID TRAP,41,Female,RAMP WNV,NEGATIVE,0,-88.43285,42.47678,Culex,29,2014,MCHENRY_29_2014,782014,7/14/14,PID014402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60035,LAKE,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.807569,42.155136,Culex,23,2014,LAKE_23_2014,014-0020,6/3/14,PID014477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60035,LAKE,GRAVID TRAP,22,Female,RAMP WNV,NEGATIVE,0,-87.807569,42.155136,Culex,23,2014,LAKE_23_2014,014-0021,6/3/14,PID014478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60035,LAKE,GRAVID TRAP,29,Female,RAMP WNV,NEGATIVE,0,-87.773539,42.153506,Culex,23,2014,LAKE_23_2014,014-0022,6/3/14,PID014479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60035,LAKE,GRAVID TRAP,32,Female,RAMP WNV,NEGATIVE,0,-87.827,42.1997,Culex,23,2014,LAKE_23_2014,014-0024,6/3/14,PID014480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60035,LAKE,GRAVID TRAP,39,Female,RAMP WNV,NEGATIVE,0,-87.80644,42.18219,Culex,23,2014,LAKE_23_2014,014-0025,6/3/14,PID014481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60035,LAKE,GRAVID TRAP,5,Female,RAMP WNV,NEGATIVE,0,-87.80644,42.18219,Culex,24,2014,LAKE_24_2014,014-0067,6/10/14,PID014482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60035,LAKE,GRAVID TRAP,6,Female,RAMP WNV,NEGATIVE,0,-87.827,42.1997,Culex,25,2014,LAKE_25_2014,014-0114,6/17/14,PID014483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60035,LAKE,GRAVID TRAP,7,Female,RAMP WNV,NEGATIVE,0,-87.807569,42.155136,Culex,26,2014,LAKE_26_2014,014-0154,6/24/14,PID014484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60035,LAKE,GRAVID TRAP,15,Female,RAMP WNV,NEGATIVE,0,-87.827,42.1997,Culex,26,2014,LAKE_26_2014,014-0155,6/24/14,PID014485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60035,LAKE,GRAVID TRAP,22,Female,RAMP WNV,NEGATIVE,0,-87.807569,42.155136,Culex,27,2014,LAKE_27_2014,014-0199,7/1/14,PID014486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60035,LAKE,GRAVID TRAP,7,Female,RAMP WNV,NEGATIVE,0,-87.827,42.1997,Culex,27,2014,LAKE_27_2014,014-0201,7/1/14,PID014487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60035,LAKE,GRAVID TRAP,5,Female,RAMP WNV,NEGATIVE,0,-87.80644,42.18219,Culex,27,2014,LAKE_27_2014,014-0202,7/1/14,PID014488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60035,LAKE,GRAVID TRAP,34,Female,RAMP WNV,NEGATIVE,0,-87.773539,42.153506,Culex,28,2014,LAKE_28_2014,014-0258,7/8/14,PID014489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60035,LAKE,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.827,42.1997,Culex,28,2014,LAKE_28_2014,014-0260,7/8/14,PID014490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60035,LAKE,GRAVID TRAP,24,Female,RAMP WNV,NEGATIVE,0,-87.827,42.1997,Culex,28,2014,LAKE_28_2014,014-0261,7/8/14,PID014491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60035,LAKE,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.80644,42.18219,Culex,28,2014,LAKE_28_2014,014-0262,7/8/14,PID014492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60035,LAKE,GRAVID TRAP,20,Female,RAMP WNV,NEGATIVE,0,-87.80644,42.18219,Culex,28,2014,LAKE_28_2014,014-0263,7/8/14,PID014493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60035,LAKE,GRAVID TRAP,10,Female,RAMP WNV,NEGATIVE,0,-87.807569,42.155136,Culex,29,2014,LAKE_29_2014,014-0329,7/15/14,PID014494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60035,LAKE,GRAVID TRAP,9,Female,RAMP WNV,NEGATIVE,0,-87.773539,42.153506,Culex,29,2014,LAKE_29_2014,014-0330,7/15/14,PID014495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60035,LAKE,GRAVID TRAP,23,Female,RAMP WNV,NEGATIVE,0,-87.827,42.1997,Culex,29,2014,LAKE_29_2014,014-0332,7/15/14,PID014496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60035,LAKE,GRAVID TRAP,35,Female,RAMP WNV,NEGATIVE,0,-87.80644,42.18219,Culex,29,2014,LAKE_29_2014,014-0333,7/15/14,PID014497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60035,LAKE,GRAVID TRAP,6,Female,RAMP WNV,NEGATIVE,0,-87.807569,42.155136,Culex,30,2014,LAKE_30_2014,014-0397,7/24/14,PID014498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60035,LAKE,GRAVID TRAP,7,Female,RAMP WNV,NEGATIVE,0,-87.773539,42.153506,Culex,30,2014,LAKE_30_2014,014-0398,7/24/14,PID014499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60035,LAKE,GRAVID TRAP,6,Female,RAMP WNV,NEGATIVE,0,-87.827,42.1997,Culex,30,2014,LAKE_30_2014,014-0400,7/24/14,PID014500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
