COLLECZIP,FIPSCOUNTY,TRAPTYPE,POOLSIZE,GENDER,TESTTYPE,RESULTTYPE,POSITIVE,LOGITUDE,LATITUDE,GENUS,WEEK_NEW,COLLECYEAR,CTY_WK_YEA,COLLECSAMP,COLLECDATE,Pool_ID,H1500W30,H1500W31,H1500W32,H1500W33,H1500W34,H1500W35,H1500W36,H1500W37,H1500W38,H1500W42,H3000W18,H3000W30,H3000W31,H3000W32,H3000W33,H3000W34,H3000W35,H3000W36,H3000W37,H3000W38,H3000W40,H3000W49
60441,WILL,GRAVID TRAP,15,Female,RAMP WNV,NEGATIVE,0,-88.01362,41.36885,Culex,23,2016,WILL_23_2016,1633WCHD3,6/6/16,PID079050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60441,WILL,GRAVID TRAP,16,Female,RAMP WNV,NEGATIVE,0,-88.01362,41.36885,Culex,30,2016,WILL_30_2016,1633WCHD4,7/29/16,PID079051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60441,WILL,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-88.01362,41.36885,Culex,32,2016,WILL_32_2016,1633WCHD5,8/10/16,PID079052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60441,WILL,GRAVID TRAP,34,Female,RAMP WNV,NEGATIVE,0,-88.01362,41.36885,Culex,33,2016,WILL_33_2016,1633WCHD6,8/18/16,PID079053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60441,WILL,GRAVID TRAP,25,Female,RAMP WNV,NEGATIVE,0,-88.01362,41.36885,Culex,36,2016,WILL_36_2016,1633WCHD8,9/6/16,PID079054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61254,HENRY,GRAVID TRAP,33,Female,VECWNV,NEGATIVE,0,-90.129867,41.411196,Culex,28,2016,HENRY_28_2016,HRY26-2016,7/12/16,PID154796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61254,HENRY,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-90.129867,41.411196,Culex,28,2016,HENRY_28_2016,HRY27-2016,7/14/16,PID154797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61254,HENRY,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-90.129867,41.411196,Culex,28,2016,HENRY_28_2016,HRY28-2016,7/14/16,PID154798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61254,HENRY,GRAVID TRAP,24,Female,VECWNV,NEGATIVE,0,-90.129867,41.411196,Culex,28,2016,HENRY_28_2016,HRY30-2016,7/15/16,PID154799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60440,WILL,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-88.03497,41.4189,Culex,30,2016,WILL_30_2016,1606WCHD11,7/29/16,PID078125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60440,WILL,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-88.03497,41.4189,Culex,31,2016,WILL_31_2016,1606WCHD12,8/2/16,PID078126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60440,WILL,GRAVID TRAP,50,Female,RAMP WNV,POSITIVE,1,-88.03497,41.4189,Culex,33,2016,WILL_33_2016,1606WCHD13,8/17/16,PID078127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60440,WILL,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-88.03497,41.4189,Culex,35,2016,WILL_35_2016,1606WCHD14,9/1/16,PID078128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60440,WILL,GRAVID TRAP,49,Female,RAMP WNV,POSITIVE,1,-88.03497,41.4189,Culex,36,2016,WILL_36_2016,1606WCHD15,9/8/16,PID078129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60440,WILL,GRAVID TRAP,50,Female,RAMP WNV,POSITIVE,1,-88.03497,41.4189,Culex,37,2016,WILL_37_2016,1606WCHD16,9/14/16,PID078130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60440,WILL,GRAVID TRAP,35,Female,RAMP WNV,NEGATIVE,0,-88.03497,41.4189,Culex,23,2016,WILL_23_2016,166WCHD1,6/10/16,PID078146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60440,WILL,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-88.03497,41.4189,Culex,30,2016,WILL_30_2016,166WCHD10,7/25/16,PID078147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60440,WILL,GRAVID TRAP,41,Female,RAMP WNV,NEGATIVE,0,-88.03497,41.4189,Culex,24,2016,WILL_24_2016,166WCHD2,6/13/16,PID078148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60440,WILL,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-88.03497,41.4189,Culex,26,2016,WILL_26_2016,166WCHD4,6/28/16,PID078149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60440,WILL,GRAVID TRAP,13,Female,RAMP WNV,NEGATIVE,0,-88.03497,41.4189,Culex,26,2016,WILL_26_2016,166WCHD5,7/1/16,PID078150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60440,WILL,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-88.03497,41.4189,Culex,27,2016,WILL_27_2016,166WCHD6,7/6/16,PID078151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60440,WILL,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-88.03497,41.4189,Culex,27,2016,WILL_27_2016,166WCHD7,7/8/16,PID078152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60440,WILL,GRAVID TRAP,33,Female,RAMP WNV,NEGATIVE,0,-88.03497,41.4189,Culex,28,2016,WILL_28_2016,166WCHD8,7/15/16,PID078153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60440,WILL,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-88.03497,41.4189,Culex,29,2016,WILL_29_2016,166WCHD9,7/18/16,PID078154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60417,WILL,GRAVID TRAP,18,Female,RAMP WNV,NEGATIVE,0,-87.616758,41.433593,Culex,24,2016,WILL_24_2016,1610WCHD1,6/13/16,PID073548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60417,WILL,GRAVID TRAP,13,Female,RAMP WNV,NEGATIVE,0,-87.616758,41.433593,Culex,29,2016,WILL_29_2016,1610WCHD10,7/18/16,PID073549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60417,WILL,GRAVID TRAP,42,Female,RAMP WNV,NEGATIVE,0,-87.616758,41.433593,Culex,30,2016,WILL_30_2016,1610WCHD11,7/25/16,PID073550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60417,WILL,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.616758,41.433593,Culex,24,2016,WILL_24_2016,1610WCHD2,6/17/16,PID073551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60417,WILL,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.616758,41.433593,Culex,25,2016,WILL_25_2016,1610WCHD3,6/20/16,PID073552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60417,WILL,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.616758,41.433593,Culex,25,2016,WILL_25_2016,1610WCHD4,6/22/16,PID073553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60417,WILL,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.616758,41.433593,Culex,26,2016,WILL_26_2016,1610WCHD5,6/28/16,PID073554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60417,WILL,GRAVID TRAP,32,Female,RAMP WNV,NEGATIVE,0,-87.616758,41.433593,Culex,26,2016,WILL_26_2016,1610WCHD6,7/1/16,PID073555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60417,WILL,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.616758,41.433593,Culex,27,2016,WILL_27_2016,1610WCHD7,7/8/16,PID073556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60417,WILL,GRAVID TRAP,36,Female,RAMP WNV,NEGATIVE,0,-87.616758,41.433593,Culex,28,2016,WILL_28_2016,1610WCHD8,7/12/16,PID073557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60417,WILL,GRAVID TRAP,28,Female,RAMP WNV,NEGATIVE,0,-87.616758,41.433593,Culex,28,2016,WILL_28_2016,1610WCHD9,7/15/16,PID073558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61254,HENRY,GRAVID TRAP,35,Female,VECWNV,NEGATIVE,0,-90.163,41.445,Culex,24,2016,HENRY_24_2016,HRY10-2016,6/16/16,PID154781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61254,HENRY,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-90.163,41.445,Culex,24,2016,HENRY_24_2016,HRY12-2016,6/17/16,PID154786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61254,HENRY,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-90.163,41.445,Culex,24,2016,HENRY_24_2016,HRY14-2016,6/17/16,PID154787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61254,HENRY,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-90.163,41.445,Culex,24,2016,HENRY_24_2016,HRY15-2016,6/17/16,PID154788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61254,HENRY,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-90.163,41.445,Culex,24,2016,HENRY_24_2016,HRY16-2016,6/17/16,PID154790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61254,HENRY,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-90.163,41.445,Culex,24,2016,HENRY_24_2016,HRY17-2016,6/17/16,PID154792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61254,HENRY,GRAVID TRAP,40,Female,VECWNV,NEGATIVE,0,-90.163,41.445,Culex,24,2016,HENRY_24_2016,HRY18-2016,6/17/16,PID154793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60447,GRUNDY,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-88.254352,41.448282,Culex,22,2016,GRUNDY_22_2016,180,6/3/16,PID079861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60447,GRUNDY,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-88.254352,41.448282,Culex,23,2016,GRUNDY_23_2016,186,6/7/16,PID079864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60447,GRUNDY,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-88.254352,41.448282,Culex,23,2016,GRUNDY_23_2016,191,6/10/16,PID079868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60447,GRUNDY,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-88.254352,41.448282,Culex,24,2016,GRUNDY_24_2016,197,6/14/16,PID079871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60447,GRUNDY,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-88.254352,41.448282,Culex,24,2016,GRUNDY_24_2016,198,6/17/16,PID079872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60447,GRUNDY,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-88.254352,41.448282,Culex,25,2016,GRUNDY_25_2016,208,6/21/16,PID079882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60447,GRUNDY,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-88.254352,41.448282,Culex,26,2016,GRUNDY_26_2016,229,7/1/16,PID079889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60447,GRUNDY,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-88.254352,41.448282,Culex,28,2016,GRUNDY_28_2016,238,7/12/16,PID079893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60447,GRUNDY,GRAVID TRAP,25,Female,RAMP WNV,NEGATIVE,0,-88.254352,41.448282,Culex,30,2016,GRUNDY_30_2016,266,7/29/16,PID079905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60447,GRUNDY,GRAVID TRAP,5,Female,RAMP WNV,NEGATIVE,0,-88.254352,41.448282,Culex,32,2016,GRUNDY_32_2016,280,8/8/16,PID079914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60447,GRUNDY,GRAVID TRAP,25,Female,RAMP WNV,NEGATIVE,0,-88.254352,41.448282,Culex,33,2016,GRUNDY_33_2016,286,8/19/16,PID079915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60447,GRUNDY,GRAVID TRAP,35,Female,RAMP WNV,NEGATIVE,0,-88.254352,41.448282,Culex,35,2016,GRUNDY_35_2016,304,9/2/16,PID079922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60447,GRUNDY,GRAVID TRAP,25,Female,RAMP WNV,NEGATIVE,0,-88.254352,41.448282,Culex,36,2016,GRUNDY_36_2016,307,9/6/16,PID079924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60447,GRUNDY,GRAVID TRAP,25,Female,RAMP WNV,NEGATIVE,0,-88.254352,41.448282,Culex,37,2016,GRUNDY_37_2016,323,9/16/16,PID079929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60447,GRUNDY,GRAVID TRAP,30,Female,RAMP WNV,NEGATIVE,0,-88.254352,41.448282,Culex,38,2016,GRUNDY_38_2016,329,9/23/16,PID079930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60466,WILL,GRAVID TRAP,29,Female,RAMP WNV,NEGATIVE,0,-87.68861,41.44869,Culex,22,2016,WILL_22_2016,1627WCHD1,6/3/16,PID087066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60442,WILL,GRAVID TRAP,42,Female,RAMP WNV,NEGATIVE,0,-88.002389,41.449548,Culex,22,2016,WILL_22_2016,1632WCHD1,6/3/16,PID079311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60442,WILL,GRAVID TRAP,20,Female,RAMP WNV,NEGATIVE,0,-88.002389,41.449548,Culex,29,2016,WILL_29_2016,1632WCHD10,7/18/16,PID079312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60442,WILL,GRAVID TRAP,36,Female,RAMP WNV,NEGATIVE,0,-88.002389,41.449548,Culex,29,2016,WILL_29_2016,1632WCHD11,7/22/16,PID079313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60442,WILL,GRAVID TRAP,32,Female,RAMP WNV,NEGATIVE,0,-88.002389,41.449548,Culex,31,2016,WILL_31_2016,1632WCHD12,8/4/16,PID079314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60442,WILL,GRAVID TRAP,28,Female,RAMP WNV,POSITIVE,1,-88.002389,41.449548,Culex,32,2016,WILL_32_2016,1632WCHD13,8/9/16,PID079315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60442,WILL,GRAVID TRAP,26,Female,RAMP WNV,NEGATIVE,0,-88.002389,41.449548,Culex,33,2016,WILL_33_2016,1632WCHD14,8/17/16,PID079316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60442,WILL,GRAVID TRAP,10,Female,RAMP WNV,NEGATIVE,0,-88.002389,41.449548,Culex,34,2016,WILL_34_2016,1632WCHD15,8/23/16,PID079317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60442,WILL,GRAVID TRAP,22,Female,RAMP WNV,NEGATIVE,0,-88.002389,41.449548,Culex,35,2016,WILL_35_2016,1632WCHD16,9/1/16,PID079318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60442,WILL,GRAVID TRAP,46,Female,RAMP WNV,POSITIVE,1,-88.002389,41.449548,Culex,36,2016,WILL_36_2016,1632WCHD17,9/8/16,PID079319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60442,WILL,GRAVID TRAP,21,Female,RAMP WNV,NEGATIVE,0,-88.002389,41.449548,Culex,23,2016,WILL_23_2016,1632WCHD2,6/6/16,PID079320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60442,WILL,GRAVID TRAP,24,Female,RAMP WNV,NEGATIVE,0,-88.002389,41.449548,Culex,23,2016,WILL_23_2016,1632WCHD3,6/10/16,PID079321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60442,WILL,GRAVID TRAP,10,Female,RAMP WNV,NEGATIVE,0,-88.002389,41.449548,Culex,24,2016,WILL_24_2016,1632WCHD4,6/13/16,PID079322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60442,WILL,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-88.002389,41.449548,Culex,24,2016,WILL_24_2016,1632WCHD5,6/17/16,PID079323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60442,WILL,GRAVID TRAP,16,Female,RAMP WNV,NEGATIVE,0,-88.002389,41.449548,Culex,25,2016,WILL_25_2016,1632WCHD6,6/20/16,PID079324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60442,WILL,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-88.002389,41.449548,Culex,25,2016,WILL_25_2016,1632WCHD7,6/23/16,PID079325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60442,WILL,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-88.002389,41.449548,Culex,26,2016,WILL_26_2016,1632WCHD8,6/28/16,PID079326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60442,WILL,GRAVID TRAP,30,Female,RAMP WNV,NEGATIVE,0,-88.002389,41.449548,Culex,27,2016,WILL_27_2016,1632WCHD9,7/8/16,PID079327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60447,GRUNDY,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-88.262978,41.454603,Culex,25,2016,GRUNDY_25_2016,205,6/21/16,PID079880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60447,GRUNDY,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-88.262978,41.454603,Culex,27,2016,GRUNDY_27_2016,221,7/5/16,PID079885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60447,GRUNDY,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-88.262978,41.454603,Culex,27,2016,GRUNDY_27_2016,222,7/5/16,PID079886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60447,GRUNDY,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-88.262978,41.454603,Culex,26,2016,GRUNDY_26_2016,228,7/1/16,PID079888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60447,GRUNDY,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-88.262978,41.454603,Culex,28,2016,GRUNDY_28_2016,237,7/12/16,PID079892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60447,GRUNDY,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-88.262978,41.454603,Culex,27,2016,GRUNDY_27_2016,239,7/5/16,PID079894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60447,GRUNDY,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-88.262978,41.454603,Culex,29,2016,GRUNDY_29_2016,245,7/19/16,PID079897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60447,GRUNDY,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-88.262978,41.454603,Culex,30,2016,GRUNDY_30_2016,248,7/26/16,PID079898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60447,GRUNDY,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-88.262978,41.454603,Culex,30,2016,GRUNDY_30_2016,249,7/26/16,PID079899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60447,GRUNDY,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-88.262978,41.454603,Culex,29,2016,GRUNDY_29_2016,258,7/22/16,PID079902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60447,GRUNDY,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-88.262978,41.454603,Culex,30,2016,GRUNDY_30_2016,263,7/29/16,PID079904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60447,GRUNDY,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-88.262978,41.454603,Culex,31,2016,GRUNDY_31_2016,268,8/2/16,PID079906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60447,GRUNDY,GRAVID TRAP,25,Female,RAMP WNV,NEGATIVE,0,-88.262978,41.454603,Culex,31,2016,GRUNDY_31_2016,271,8/5/16,PID079909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60447,GRUNDY,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-88.262978,41.454603,Culex,32,2016,GRUNDY_32_2016,278,8/8/16,PID079912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60447,GRUNDY,GRAVID TRAP,25,Female,RAMP WNV,NEGATIVE,0,-88.262978,41.454603,Culex,35,2016,GRUNDY_35_2016,296,8/30/16,PID079919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60447,GRUNDY,GRAVID TRAP,25,Female,RAMP WNV,NEGATIVE,0,-88.262978,41.454603,Culex,35,2016,GRUNDY_35_2016,303,9/2/16,PID079921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60447,GRUNDY,GRAVID TRAP,30,Female,RAMP WNV,NEGATIVE,0,-88.262978,41.454603,Culex,36,2016,GRUNDY_36_2016,308,9/6/16,PID079925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60447,GRUNDY,GRAVID TRAP,25,Female,RAMP WNV,NEGATIVE,0,-88.262978,41.454603,Culex,36,2016,GRUNDY_36_2016,314,9/9/16,PID079926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60447,GRUNDY,GRAVID TRAP,30,Female,RAMP WNV,POSITIVE,1,-88.262978,41.454603,Culex,37,2016,GRUNDY_37_2016,321,9/16/16,PID079928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60447,GRUNDY,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-88.262978,41.454603,Culex,38,2016,GRUNDY_38_2016,333,9/23/16,PID079933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61356,BUREAU,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-89.432457,41.455897,Culex,33,2016,BUREAU_33_2016,BC-005,8/20/16,PID157476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61265,ROCK ISLAND,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-90.499917,41.468567,Culex,26,2016,ROCK ISLAND_26_2016,1,6/28/16,PID154886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61265,ROCK ISLAND,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-90.499917,41.468567,Culex,31,2016,ROCK ISLAND_31_2016,4,8/5/16,PID154894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61265,ROCK ISLAND,GRAVID TRAP,50,Female,RAMP WNV,POSITIVE,1,-90.499917,41.468567,Culex,33,2016,ROCK ISLAND_33_2016,17,8/17/16,PID154936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61265,ROCK ISLAND,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-90.499917,41.468567,Culex,33,2016,ROCK ISLAND_33_2016,18,8/17/16,PID154941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61265,ROCK ISLAND,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-90.499917,41.468567,Culex,33,2016,ROCK ISLAND_33_2016,19,8/17/16,PID154944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61265,ROCK ISLAND,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-90.499917,41.468567,Culex,33,2016,ROCK ISLAND_33_2016,20,8/17/16,PID154949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61265,ROCK ISLAND,GRAVID TRAP,50,Female,RAMP WNV,POSITIVE,1,-90.499917,41.468567,Culex,33,2016,ROCK ISLAND_33_2016,21,8/17/16,PID154952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
