COLLECZIP,FIPSCOUNTY,TRAPTYPE,POOLSIZE,GENDER,TESTTYPE,RESULTTYPE,POSITIVE,LOGITUDE,LATITUDE,GENUS,WEEK_NEW,COLLECYEAR,CTY_WK_YEA,COLLECSAMP,COLLECDATE,Pool_ID,H1500W31,H1500W33,H1500W34,H1500W35,H1500W36,H1500W38,H1500W40,H1500W43,H3000W31,H3000W32,H3000W33,H3000W34,H3000W35,H3000W36,H3000W37,H3000W38,H3000W39,H3000W40,H3000W43
60163,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.90625,41.88705,Culex,28,2015,COOK_28_2015,dv469,7/13/15,PID053036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60163,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.90625,41.88705,Culex,28,2015,COOK_28_2015,dv503,7/15/15,PID053119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60163,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.90625,41.88705,Culex,28,2015,COOK_28_2015,dv504,7/17/15,PID053121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60163,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.90625,41.88705,Culex,28,2015,COOK_28_2015,dv505,7/17/15,PID053123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60163,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.90625,41.88705,Culex,29,2015,COOK_29_2015,dv538,7/20/15,PID053178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60163,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.90625,41.88705,Culex,29,2015,COOK_29_2015,dv557,7/21/15,PID053199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60163,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.90625,41.88705,Culex,29,2015,COOK_29_2015,dv573,7/22/15,PID053223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60163,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.90625,41.88705,Culex,29,2015,COOK_29_2015,dv574,7/23/15,PID053226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60163,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.90625,41.88705,Culex,29,2015,COOK_29_2015,dv601,7/23/15,PID053262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60163,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.90625,41.88705,Culex,29,2015,COOK_29_2015,dv602,7/24/15,PID053265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60163,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.90625,41.88705,Culex,29,2015,COOK_29_2015,dv603,7/24/15,PID053267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60163,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.90625,41.88705,Culex,30,2015,COOK_30_2015,dv648,7/27/15,PID053350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60163,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.90625,41.88705,Culex,30,2015,COOK_30_2015,dv649,7/28/15,PID053351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60163,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.90625,41.88705,Culex,30,2015,COOK_30_2015,dv667,7/29/15,PID053365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60163,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.90625,41.88705,Culex,30,2015,COOK_30_2015,dv690,7/29/15,PID053387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60163,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.90625,41.88705,Culex,30,2015,COOK_30_2015,dv691,7/30/15,PID053389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60163,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.90625,41.88705,Culex,30,2015,COOK_30_2015,dv692,7/30/15,PID053391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60163,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.90625,41.88705,Culex,30,2015,COOK_30_2015,dv720,7/30/15,PID053431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60163,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-87.90625,41.88705,Culex,30,2015,COOK_30_2015,dv721,7/31/15,PID053436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60163,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-87.90625,41.88705,Culex,30,2015,COOK_30_2015,dv722,7/31/15,PID053439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60163,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.90625,41.88705,Culex,31,2015,COOK_31_2015,dv745,8/3/15,PID053473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60163,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.90625,41.88705,Culex,31,2015,COOK_31_2015,dv754,8/3/15,PID053482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60163,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.90625,41.88705,Culex,31,2015,COOK_31_2015,dv801,8/4/15,PID053543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60163,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.90625,41.88705,Culex,31,2015,COOK_31_2015,dv802,8/7/15,PID053545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60163,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.90625,41.88705,Culex,31,2015,COOK_31_2015,dv803,8/7/15,PID053548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60163,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.90625,41.88705,Culex,32,2015,COOK_32_2015,dv833,8/10/15,PID053585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60163,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.90625,41.88705,Culex,32,2015,COOK_32_2015,dv854,8/11/15,PID053601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60163,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.90625,41.88705,Culex,32,2015,COOK_32_2015,dv877,8/13/15,PID053622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60163,COOK,GRAVID TRAP,44,Female,RAMP WNV,POSITIVE,1,-87.90625,41.88705,Culex,32,2015,COOK_32_2015,dv878,8/14/15,PID053624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60163,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.90625,41.88705,Culex,33,2015,COOK_33_2015,dv899,8/17/15,PID053651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60163,COOK,GRAVID TRAP,50,Female,RAMP WNV,POSITIVE,1,-87.90625,41.88705,Culex,33,2015,COOK_33_2015,dv942,8/18/15,PID053705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60163,COOK,GRAVID TRAP,34,Female,RAMP WNV,NEGATIVE,0,-87.90625,41.88705,Culex,33,2015,COOK_33_2015,dv943,8/21/15,PID053708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60163,COOK,GRAVID TRAP,50,Female,RAMP WNV,POSITIVE,1,-87.90625,41.88705,Culex,34,2015,COOK_34_2015,dv955,8/24/15,PID053731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60163,COOK,GRAVID TRAP,50,Female,RAMP WNV,POSITIVE,1,-87.90625,41.88705,Culex,34,2015,COOK_34_2015,dv968,8/24/15,PID053742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60163,COOK,GRAVID TRAP,50,Female,RAMP WNV,POSITIVE,1,-87.90625,41.88705,Culex,34,2015,COOK_34_2015,dv991,8/26/15,PID053787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60163,COOK,GRAVID TRAP,21,Female,RAMP WNV,NEGATIVE,0,-87.90625,41.88705,Culex,34,2015,COOK_34_2015,dv992,8/28/15,PID053790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60171,COOK,GRAVID TRAP,12,Female,RAMP WNV,NEGATIVE,0,-87.8302,41.9159,Culex,22,2015,COOK_22_2015,015-0022,6/3/15,PID053933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60171,COOK,GRAVID TRAP,10,Female,RAMP WNV,NEGATIVE,0,-87.8302,41.9159,Culex,23,2015,COOK_23_2015,015-0056,6/9/15,PID053934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60171,COOK,GRAVID TRAP,25,Female,RAMP WNV,NEGATIVE,0,-87.8302,41.9159,Culex,24,2015,COOK_24_2015,015-0127,6/16/15,PID053935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60171,COOK,GRAVID TRAP,20,Female,RAMP WNV,NEGATIVE,0,-87.8302,41.9159,Culex,25,2015,COOK_25_2015,015-0166,6/23/15,PID053936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60171,COOK,GRAVID TRAP,31,Female,RAMP WNV,NEGATIVE,0,-87.8302,41.9159,Culex,26,2015,COOK_26_2015,015-0208,6/30/15,PID053937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60171,COOK,GRAVID TRAP,40,Female,RAMP WNV,NEGATIVE,0,-87.8302,41.9159,Culex,27,2015,COOK_27_2015,015-0250,7/8/15,PID053938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60171,COOK,GRAVID TRAP,40,Female,RAMP WNV,NEGATIVE,0,-87.8302,41.9159,Culex,27,2015,COOK_27_2015,015-0251,7/8/15,PID053939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60171,COOK,GRAVID TRAP,34,Female,RAMP WNV,NEGATIVE,0,-87.8302,41.9159,Culex,28,2015,COOK_28_2015,015-0318,7/14/15,PID053940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60171,COOK,GRAVID TRAP,22,Female,RAMP WNV,NEGATIVE,0,-87.8302,41.9159,Culex,29,2015,COOK_29_2015,015-0430,7/23/15,PID053941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60171,COOK,GRAVID TRAP,30,Female,RAMP WNV,NEGATIVE,0,-87.8302,41.9159,Culex,30,2015,COOK_30_2015,015-0535,7/28/15,PID053942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60171,COOK,GRAVID TRAP,36,Female,RAMP WNV,NEGATIVE,0,-87.8302,41.9159,Culex,30,2015,COOK_30_2015,015-0536,7/28/15,PID053943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60171,COOK,GRAVID TRAP,48,Female,RAMP WNV,NEGATIVE,0,-87.8302,41.9159,Culex,31,2015,COOK_31_2015,015-0699,8/4/15,PID053944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60171,COOK,GRAVID TRAP,21,Female,RAMP WNV,NEGATIVE,0,-87.8302,41.9159,Culex,31,2015,COOK_31_2015,015-0700,8/4/15,PID053945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60171,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.8302,41.9159,Culex,32,2015,COOK_32_2015,015-0818,8/11/15,PID053946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60171,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.8302,41.9159,Culex,32,2015,COOK_32_2015,015-0819,8/11/15,PID053947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60171,COOK,GRAVID TRAP,25,Female,RAMP WNV,NEGATIVE,0,-87.8302,41.9159,Culex,32,2015,COOK_32_2015,015-0820,8/11/15,PID053948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60171,COOK,GRAVID TRAP,50,Female,RAMP WNV,POSITIVE,1,-87.8302,41.9159,Culex,33,2015,COOK_33_2015,015-0947,8/18/15,PID053949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60171,COOK,GRAVID TRAP,23,Female,RAMP WNV,POSITIVE,1,-87.8302,41.9159,Culex,33,2015,COOK_33_2015,015-0948,8/18/15,PID053950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60171,COOK,GRAVID TRAP,10,Female,RAMP WNV,NEGATIVE,0,-87.8302,41.9159,Culex,34,2015,COOK_34_2015,015-1032,8/25/15,PID053951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60171,COOK,GRAVID TRAP,40,Female,RAMP WNV,POSITIVE,1,-87.8302,41.9159,Culex,35,2015,COOK_35_2015,015-1106,9/1/15,PID053952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60171,COOK,GRAVID TRAP,30,Female,PCRWNV,POSITIVE,1,-87.8302,41.9159,Culex,36,2015,COOK_36_2015,015-1184,9/9/15,PID053953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60171,COOK,GRAVID TRAP,28,Female,RAMP WNV,POSITIVE,1,-87.8302,41.9159,Culex,37,2015,COOK_37_2015,015-1220,9/15/15,PID053954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60171,COOK,GRAVID TRAP,38,Female,RAMP WNV,POSITIVE,1,-87.8302,41.9159,Culex,38,2015,COOK_38_2015,015-1276,9/22/15,PID053955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60172,DUPAGE,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-88.117762,41.963811,Culex,22,2015,DUPAGE_22_2015,E15022,6/3/15,PID054576,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
60172,DUPAGE,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-88.117762,41.963811,Culex,23,2015,DUPAGE_23_2015,E15029,6/10/15,PID054577,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
60172,DUPAGE,GRAVID TRAP,24,Female,RAMP WNV,NEGATIVE,0,-88.117762,41.963811,Culex,25,2015,DUPAGE_25_2015,E15040,6/24/15,PID054578,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
60172,DUPAGE,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-88.117762,41.963811,Culex,27,2015,DUPAGE_27_2015,E15055,7/8/15,PID054579,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
60172,DUPAGE,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-88.117762,41.963811,Culex,28,2015,DUPAGE_28_2015,E15062,7/15/15,PID054580,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
60172,DUPAGE,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-88.117762,41.963811,Culex,29,2015,DUPAGE_29_2015,E15071,7/22/15,PID054581,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
60172,DUPAGE,GRAVID TRAP,10,Female,RAMP WNV,NEGATIVE,0,-88.117762,41.963811,Culex,30,2015,DUPAGE_30_2015,E15079,7/29/15,PID054582,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
60172,DUPAGE,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-88.117762,41.963811,Culex,31,2015,DUPAGE_31_2015,E15086,8/5/15,PID054583,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
60172,DUPAGE,GRAVID TRAP,28,Female,RAMP WNV,NEGATIVE,0,-88.117762,41.963811,Culex,32,2015,DUPAGE_32_2015,E15093,8/12/15,PID054584,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
60172,DUPAGE,GRAVID TRAP,40,Female,RAMP WNV,POSITIVE,1,-88.117762,41.963811,Culex,35,2015,DUPAGE_35_2015,E15110,9/2/15,PID054585,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
60172,DUPAGE,GRAVID TRAP,33,Female,RAMP WNV,POSITIVE,1,-88.117762,41.963811,Culex,36,2015,DUPAGE_36_2015,E15118,9/9/15,PID054586,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
60172,DUPAGE,GRAVID TRAP,22,Female,RAMP WNV,POSITIVE,1,-88.117762,41.963811,Culex,37,2015,DUPAGE_37_2015,E15127,9/15/15,PID054587,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
60174,KANE,GRAVID TRAP,38,Female,RAMP WNV,POSITIVE,1,-88.293052,41.926993,Culex,31,2015,KANE_31_2015,0015-0764,8/6/15,PID054626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60174,KANE,GRAVID TRAP,33,Female,RAMP WNV,NEGATIVE,0,-88.293052,41.926993,Culex,22,2015,KANE_22_2015,015-0054,6/5/15,PID054664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60174,KANE,GRAVID TRAP,20,Female,RAMP WNV,NEGATIVE,0,-88.293052,41.926993,Culex,23,2015,KANE_23_2015,015-0098,6/9/15,PID054665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60174,KANE,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-88.293052,41.926993,Culex,24,2015,KANE_24_2015,015-0128,6/18/15,PID054666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60174,KANE,GRAVID TRAP,15,Female,RAMP WNV,NEGATIVE,0,-88.293052,41.926993,Culex,25,2015,KANE_25_2015,015-0173,6/25/15,PID054667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60174,KANE,GRAVID TRAP,14,Female,RAMP WNV,NEGATIVE,0,-88.293052,41.926993,Culex,26,2015,KANE_26_2015,015-0218,7/2/15,PID054668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60174,KANE,GRAVID TRAP,41,Female,RAMP WNV,NEGATIVE,0,-88.293052,41.926993,Culex,27,2015,KANE_27_2015,015-0313,7/10/15,PID054669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60174,KANE,GRAVID TRAP,42,Female,RAMP WNV,NEGATIVE,0,-88.293052,41.926993,Culex,27,2015,KANE_27_2015,015-0314,7/10/15,PID054670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60174,KANE,GRAVID TRAP,47,Female,RAMP WNV,NEGATIVE,0,-88.293052,41.926993,Culex,28,2015,KANE_28_2015,015-0399,7/16/15,PID054671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60174,KANE,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-88.293052,41.926993,Culex,29,2015,KANE_29_2015,015-0474,7/24/15,PID054672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60174,KANE,GRAVID TRAP,50,Female,RAMP WNV,POSITIVE,1,-88.293052,41.926993,Culex,29,2015,KANE_29_2015,015-0475,7/23/15,PID054673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60174,KANE,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-88.293052,41.926993,Culex,29,2015,KANE_29_2015,015-0476,7/24/15,PID054674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60174,KANE,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-88.293052,41.926993,Culex,29,2015,KANE_29_2015,015-0477,7/24/15,PID054675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60174,KANE,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-88.293052,41.926993,Culex,30,2015,KANE_30_2015,015-0591,7/30/15,PID054676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60174,KANE,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-88.293052,41.926993,Culex,30,2015,KANE_30_2015,015-0592,7/30/15,PID054677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60174,KANE,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-88.293052,41.926993,Culex,30,2015,KANE_30_2015,015-0593,7/30/15,PID054678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60174,KANE,GRAVID TRAP,38,Female,RAMP WNV,NEGATIVE,0,-88.293052,41.926993,Culex,31,2015,KANE_31_2015,015-0763,8/6/15,PID054679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60174,KANE,GRAVID TRAP,38,Female,RAMP WNV,NEGATIVE,0,-88.293052,41.926993,Culex,31,2015,KANE_31_2015,015-0764,8/6/15,PID054680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60174,KANE,GRAVID TRAP,40,Female,RAMP WNV,NEGATIVE,0,-88.293052,41.926993,Culex,31,2015,KANE_31_2015,015-0765,8/6/15,PID054681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60174,KANE,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-88.293052,41.926993,Culex,32,2015,KANE_32_2015,015-0890,8/13/15,PID054682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60174,KANE,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-88.293052,41.926993,Culex,32,2015,KANE_32_2015,015-0891,8/13/15,PID054683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60174,KANE,GRAVID TRAP,50,Female,RAMP WNV,POSITIVE,1,-88.293052,41.926993,Culex,32,2015,KANE_32_2015,015-0892,8/13/15,PID054684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60174,KANE,GRAVID TRAP,42,Female,RAMP WNV,NEGATIVE,0,-88.293052,41.926993,Culex,32,2015,KANE_32_2015,015-0893,8/13/15,PID054685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60174,KANE,GRAVID TRAP,50,Female,RAMP WNV,POSITIVE,1,-88.293052,41.926993,Culex,33,2015,KANE_33_2015,015-1010,8/20/15,PID054686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60174,KANE,GRAVID TRAP,27,Female,RAMP WNV,POSITIVE,1,-88.293052,41.926993,Culex,33,2015,KANE_33_2015,015-1011,8/20/15,PID054687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60174,KANE,GRAVID TRAP,18,Female,RAMP WNV,NEGATIVE,0,-88.293052,41.926993,Culex,34,2015,KANE_34_2015,015-1064,8/27/15,PID054688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60174,KANE,GRAVID TRAP,35,Female,RAMP WNV,POSITIVE,1,-88.293052,41.926993,Culex,35,2015,KANE_35_2015,015-1132,9/3/15,PID054689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60174,KANE,GRAVID TRAP,35,Female,PCRWNV,POSITIVE,1,-88.293052,41.926993,Culex,35,2015,KANE_35_2015,015-1133,9/3/15,PID054690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60174,KANE,GRAVID TRAP,12,Female,RAMP WNV,NEGATIVE,0,-88.293052,41.926993,Culex,36,2015,KANE_36_2015,015-1218,9/11/15,PID054691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60174,KANE,GRAVID TRAP,8,Female,RAMP WNV,POSITIVE,1,-88.293052,41.926993,Culex,37,2015,KANE_37_2015,015-1244,9/17/15,PID054692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60174,KANE,GRAVID TRAP,8,Female,RAMP WNV,NEGATIVE,0,-88.293052,41.926993,Culex,38,2015,KANE_38_2015,015-1289,9/23/15,PID054693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60175,KANE,GRAVID TRAP,22,Female,RAMP WNV,NEGATIVE,0,-88.415,41.9573,Culex,22,2015,KANE_22_2015,201500205,6/4/15,PID055219,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
60175,KANE,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-88.415,41.9573,Culex,23,2015,KANE_23_2015,201500305,6/9/15,PID055220,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
60175,KANE,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-88.415,41.9573,Culex,23,2015,KANE_23_2015,201500405,6/11/15,PID055221,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
60175,KANE,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-88.415,41.9573,Culex,24,2015,KANE_24_2015,201500505,6/16/15,PID055222,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
60175,KANE,GRAVID TRAP,44,Female,RAMP WNV,NEGATIVE,0,-88.415,41.9573,Culex,24,2015,KANE_24_2015,201500605,6/18/15,PID055223,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
60175,KANE,GRAVID TRAP,41,Female,RAMP WNV,NEGATIVE,0,-88.415,41.9573,Culex,25,2015,KANE_25_2015,201500705,6/23/15,PID055224,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
60175,KANE,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-88.415,41.9573,Culex,26,2015,KANE_26_2015,201500805,6/30/15,PID055225,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
60175,KANE,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-88.415,41.9573,Culex,27,2015,KANE_27_2015,201500905,7/7/15,PID055226,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
60175,KANE,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-88.415,41.9573,Culex,27,2015,KANE_27_2015,201501005,7/9/15,PID055227,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
60175,KANE,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-88.415,41.9573,Culex,28,2015,KANE_28_2015,201501105,7/14/15,PID055228,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
