COLLECZIP,FIPSCOUNTY,TRAPTYPE,POOLSIZE,GENDER,TESTTYPE,RESULTTYPE,POSITIVE,LOGITUDE,LATITUDE,GENUS,WEEK_NEW,COLLECYEAR,CTY_WK_YEA,COLLECSAMP,COLLECDATE,Pool_ID,H1500W30,H1500W31,H1500W32,H1500W33,H1500W34,H1500W35,H1500W36,H1500W37,H1500W38,H1500W39,H1500W40,H3000W23,H3000W29,H3000W30,H3000W31,H3000W32,H3000W33,H3000W35,H3000W36,H3000W37,H3000W39,H3000W40
61469,HENDERSON,GRAVID TRAP,17,Female,VECWNV,NEGATIVE,0,-90.947729,40.932134,Culex,36,2004,HENDERSON_36_2004,H102,9/8/04,PID159577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61469,HENDERSON,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-90.947729,40.932134,Culex,37,2004,HENDERSON_37_2004,H105,9/13/04,PID159578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61469,HENDERSON,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-90.947729,40.932134,Culex,37,2004,HENDERSON_37_2004,H106,9/13/04,PID159579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61469,HENDERSON,GRAVID TRAP,36,Female,VECWNV,NEGATIVE,0,-90.947729,40.932134,Culex,37,2004,HENDERSON_37_2004,H107,9/13/04,PID159580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61469,HENDERSON,GRAVID TRAP,35,Female,VECWNV,NEGATIVE,0,-90.947729,40.932134,Culex,37,2004,HENDERSON_37_2004,H111,9/14/04,PID159581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61469,HENDERSON,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-90.947729,40.932134,Culex,37,2004,HENDERSON_37_2004,H112,9/14/04,PID159582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61469,HENDERSON,GRAVID TRAP,17,Female,VECWNV,NEGATIVE,0,-90.947729,40.932134,Culex,38,2004,HENDERSON_38_2004,H117,9/20/04,PID159583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61469,HENDERSON,GRAVID TRAP,10,Female,VECWNV,NEGATIVE,0,-90.947729,40.932134,Culex,38,2004,HENDERSON_38_2004,H120,9/21/04,PID159584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61469,HENDERSON,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-90.947729,40.932134,Culex,25,2004,HENDERSON_25_2004,H13,6/22/04,PID159585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61469,HENDERSON,GRAVID TRAP,32,Female,VECWNV,NEGATIVE,0,-90.947729,40.932134,Culex,25,2004,HENDERSON_25_2004,H16,6/24/04,PID159586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61469,HENDERSON,GRAVID TRAP,7,Female,VECWNV,NEGATIVE,0,-90.947729,40.932134,Culex,26,2004,HENDERSON_26_2004,H17,6/29/04,PID159587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61469,HENDERSON,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-90.947729,40.932134,Culex,26,2004,HENDERSON_26_2004,H18,6/30/04,PID159588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61469,HENDERSON,GRAVID TRAP,52,Female,VECWNV,NEGATIVE,0,-90.947729,40.932134,Culex,26,2004,HENDERSON_26_2004,H19,6/30/04,PID159589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61469,HENDERSON,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-90.947729,40.932134,Culex,27,2004,HENDERSON_27_2004,H25,7/7/04,PID159590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61469,HENDERSON,GRAVID TRAP,55,Female,VECWNV,NEGATIVE,0,-90.947729,40.932134,Culex,27,2004,HENDERSON_27_2004,H26,7/7/04,PID159591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61469,HENDERSON,GRAVID TRAP,12,Female,VECWNV,NEGATIVE,0,-90.947729,40.932134,Culex,23,2004,HENDERSON_23_2004,H3,6/11/04,PID159592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61469,HENDERSON,GRAVID TRAP,55,Female,VECWNV,NEGATIVE,0,-90.947729,40.932134,Culex,27,2004,HENDERSON_27_2004,H30,7/8/04,PID159593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61469,HENDERSON,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-90.947729,40.932134,Culex,28,2004,HENDERSON_28_2004,H33,7/13/04,PID159594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61469,HENDERSON,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-90.947729,40.932134,Culex,28,2004,HENDERSON_28_2004,H34,7/13/04,PID159595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61469,HENDERSON,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-90.947729,40.932134,Culex,28,2004,HENDERSON_28_2004,H35,7/13/04,PID159596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61469,HENDERSON,GRAVID TRAP,53,Female,VECWNV,NEGATIVE,0,-90.947729,40.932134,Culex,28,2004,HENDERSON_28_2004,H36,7/13/04,PID159597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61469,HENDERSON,GRAVID TRAP,42,Female,VECWNV,NEGATIVE,0,-90.947729,40.932134,Culex,28,2004,HENDERSON_28_2004,H39,7/15/04,PID159598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61469,HENDERSON,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-90.947729,40.932134,Culex,29,2004,HENDERSON_29_2004,H42,7/19/04,PID159599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61469,HENDERSON,GRAVID TRAP,41,Female,VECWNV,NEGATIVE,0,-90.947729,40.932134,Culex,29,2004,HENDERSON_29_2004,H43,7/19/04,PID159600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61469,HENDERSON,GRAVID TRAP,51,Female,VECWNV,NEGATIVE,0,-90.947729,40.932134,Culex,25,2004,HENDERSON_25_2004,H46,6/20/04,PID159601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61469,HENDERSON,GRAVID TRAP,38,Female,VECWNV,NEGATIVE,0,-90.947729,40.932134,Culex,30,2004,HENDERSON_30_2004,H49,7/26/04,PID159602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61469,HENDERSON,GRAVID TRAP,22,Female,VECWNV,NEGATIVE,0,-90.947729,40.932134,Culex,30,2004,HENDERSON_30_2004,H54,7/27/04,PID159603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61469,HENDERSON,GRAVID TRAP,15,Female,VECWNV,NEGATIVE,0,-90.947729,40.932134,Culex,24,2004,HENDERSON_24_2004,H6,6/15/04,PID159604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61469,HENDERSON,GRAVID TRAP,39,Female,VECWNV,NEGATIVE,0,-90.947729,40.932134,Culex,31,2004,HENDERSON_31_2004,H66,8/2/04,PID159605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61469,HENDERSON,GRAVID TRAP,21,Female,VECWNV,NEGATIVE,0,-90.947729,40.932134,Culex,31,2004,HENDERSON_31_2004,H67,8/3/04,PID159606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61469,HENDERSON,GRAVID TRAP,14,Female,VECWNV,NEGATIVE,0,-90.947729,40.932134,Culex,32,2004,HENDERSON_32_2004,H70,8/9/04,PID159607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61469,HENDERSON,GRAVID TRAP,7,Female,VECWNV,NEGATIVE,0,-90.947729,40.932134,Culex,32,2004,HENDERSON_32_2004,H75,8/10/04,PID159608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61469,HENDERSON,GRAVID TRAP,28,Female,VECWNV,NEGATIVE,0,-90.947729,40.932134,Culex,33,2004,HENDERSON_33_2004,H79,8/16/04,PID159609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61469,HENDERSON,GRAVID TRAP,32,Female,VECWNV,NEGATIVE,0,-90.947729,40.932134,Culex,33,2004,HENDERSON_33_2004,H82,8/17/04,PID159610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61469,HENDERSON,GRAVID TRAP,13,Female,VECWNV,NEGATIVE,0,-90.947729,40.932134,Culex,34,2004,HENDERSON_34_2004,H85,8/23/04,PID159611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61469,HENDERSON,GRAVID TRAP,5,Female,VECWNV,NEGATIVE,0,-90.947729,40.932134,Culex,34,2004,HENDERSON_34_2004,H88,8/24/04,PID159612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61469,HENDERSON,GRAVID TRAP,7,Female,VECWNV,NEGATIVE,0,-90.947729,40.932134,Culex,35,2004,HENDERSON_35_2004,H91,8/30/04,PID159613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61469,HENDERSON,GRAVID TRAP,8,Female,VECWNV,NEGATIVE,0,-90.947729,40.932134,Culex,35,2004,HENDERSON_35_2004,H94,8/31/04,PID159614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61469,HENDERSON,GRAVID TRAP,50,Female,VECWNV,POSITIVE,1,-90.947729,40.932134,Culex,36,2004,HENDERSON_36_2004,H97,9/6/04,PID159615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61469,HENDERSON,GRAVID TRAP,21,Female,VECWNV,NEGATIVE,0,-90.947729,40.932134,Culex,36,2004,HENDERSON_36_2004,H98,9/7/04,PID159616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61401,KNOX,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-90.373796,40.932774,Culex,30,2004,KNOX_30_2004,KNOX15,7/28/04,PID158145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61401,KNOX,GRAVID TRAP,45,Female,VECWNV,NEGATIVE,0,-90.373799,40.932836,Culex,30,2004,KNOX_30_2004,KNOX 14,7/28/04,PID158123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61430,KNOX,GRAVID TRAP,32,Female,VECWNV,POSITIVE,1,-90.309405,40.943909,Culex,36,2004,KNOX_36_2004,KNX 38,9/8/04,PID158640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61401,KNOX,GRAVID TRAP,32,Female,VECWNV,NEGATIVE,0,-90.421403,40.944014,Culex,34,2004,KNOX_34_2004,KNOX 27,8/26/04,PID158129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61401,KNOX,GRAVID TRAP,50,Female,VECWNV,POSITIVE,1,-90.421403,40.944014,Culex,37,2004,KNOX_37_2004,KNOX 36,9/16/04,PID158135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61401,KNOX,GRAVID TRAP,27,Female,VECWNV,NEGATIVE,0,-90.337598,40.950183,Culex,25,2004,KNOX_25_2004,KNOX5,6/23/04,PID158166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61428,KNOX,GRAVID TRAP,39,Female,VECWNV,NEGATIVE,0,-90.123394,40.951319,Culex,32,2004,KNOX_32_2004,KNOX 17,8/12/04,PID158616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61401,KNOX,GRAVID TRAP,34,Female,VECWNV,NEGATIVE,0,-90.391006,40.986611,Culex,24,2004,KNOX_24_2004,KNOX 4,6/15/04,PID158138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61401,KNOX,GRAVID TRAP,32,Female,VECWNV,NEGATIVE,0,-90.391006,40.986611,Culex,25,2004,KNOX_25_2004,KNOX2,6/23/04,PID158150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61401,KNOX,GRAVID TRAP,39,Female,VECWNV,NEGATIVE,0,-90.373463,40.986847,Culex,32,2004,KNOX_32_2004,KNOX 19,8/12/04,PID158124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61401,KNOX,GRAVID TRAP,31,Female,VECWNV,NEGATIVE,0,-90.397802,40.988662,Culex,24,2004,KNOX_24_2004,KNOX1,6/15/04,PID158139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61401,KNOX,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-90.397802,40.988662,Culex,37,2004,KNOX_37_2004,KNX35,9/16/04,PID158179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61488,KNOX,GRAVID TRAP,25,Female,VECWNV,NEGATIVE,0,-90.282759,41.023061,Culex,31,2004,KNOX_31_2004,KNOX21,8/5/04,PID159811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61442,MERCER,GRAVID TRAP,43,Female,VECWNV,NEGATIVE,0,-90.937958,41.102897,Culex,25,2004,MERCER_25_2004,M1,6/23/04,PID158710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61442,MERCER,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-90.937958,41.102897,Culex,26,2004,MERCER_26_2004,M10,6/29/04,PID158711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61442,MERCER,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-90.937958,41.102897,Culex,26,2004,MERCER_26_2004,M11,6/29/04,PID158712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61442,MERCER,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-90.937958,41.102897,Culex,26,2004,MERCER_26_2004,M12,6/29/04,PID158713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61442,MERCER,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-90.937958,41.102897,Culex,26,2004,MERCER_26_2004,M13,6/29/04,PID158714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61442,MERCER,GRAVID TRAP,38,Female,VECWNV,NEGATIVE,0,-90.937958,41.102897,Culex,26,2004,MERCER_26_2004,M14,6/29/04,PID158715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61442,MERCER,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-90.937958,41.102897,Culex,26,2004,MERCER_26_2004,M17,6/30/04,PID158716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61442,MERCER,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-90.937958,41.102897,Culex,26,2004,MERCER_26_2004,M18,6/30/04,PID158717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61442,MERCER,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-90.937958,41.102897,Culex,26,2004,MERCER_26_2004,M19,6/30/04,PID158718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61442,MERCER,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-90.937958,41.102897,Culex,25,2004,MERCER_25_2004,M2,6/23/04,PID158719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61442,MERCER,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-90.937958,41.102897,Culex,26,2004,MERCER_26_2004,M20,6/30/04,PID158720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61442,MERCER,GRAVID TRAP,43,Female,VECWNV,NEGATIVE,0,-90.937958,41.102897,Culex,26,2004,MERCER_26_2004,M21,6/30/04,PID158721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61442,MERCER,GRAVID TRAP,54,Female,VECWNV,NEGATIVE,0,-90.937958,41.102897,Culex,27,2004,MERCER_27_2004,M24,7/7/04,PID158722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61442,MERCER,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-90.937958,41.102897,Culex,27,2004,MERCER_27_2004,M27,7/8/04,PID158723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61442,MERCER,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-90.937958,41.102897,Culex,27,2004,MERCER_27_2004,M28,7/8/04,PID158724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61442,MERCER,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-90.937958,41.102897,Culex,27,2004,MERCER_27_2004,M29,7/8/04,PID158725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61442,MERCER,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-90.937958,41.102897,Culex,27,2004,MERCER_27_2004,M30,7/8/04,PID158726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61442,MERCER,GRAVID TRAP,39,Female,VECWNV,NEGATIVE,0,-90.937958,41.102897,Culex,27,2004,MERCER_27_2004,M31,7/8/04,PID158727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61442,MERCER,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-90.937958,41.102897,Culex,28,2004,MERCER_28_2004,M34,7/13/04,PID158728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61442,MERCER,GRAVID TRAP,50,Female,VECWNV,POSITIVE,1,-90.937958,41.102897,Culex,28,2004,MERCER_28_2004,M35,7/13/04,PID158729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61442,MERCER,GRAVID TRAP,50,Female,VECWNV,POSITIVE,1,-90.937958,41.102897,Culex,28,2004,MERCER_28_2004,M36,7/13/04,PID158730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61442,MERCER,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-90.937958,41.102897,Culex,28,2004,MERCER_28_2004,M37,7/13/04,PID158731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61442,MERCER,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-90.937958,41.102897,Culex,28,2004,MERCER_28_2004,M38,7/13/04,PID158732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61442,MERCER,GRAVID TRAP,40,Female,VECWNV,NEGATIVE,0,-90.937958,41.102897,Culex,28,2004,MERCER_28_2004,M39,7/13/04,PID158733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61442,MERCER,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-90.937958,41.102897,Culex,25,2004,MERCER_25_2004,M4,6/24/04,PID158734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61442,MERCER,GRAVID TRAP,55,Female,VECWNV,NEGATIVE,0,-90.937958,41.102897,Culex,28,2004,MERCER_28_2004,M42,7/14/04,PID158735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61442,MERCER,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-90.937958,41.102897,Culex,29,2004,MERCER_29_2004,M45,7/19/04,PID158736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61442,MERCER,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-90.937958,41.102897,Culex,29,2004,MERCER_29_2004,M48,7/20/04,PID158737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61442,MERCER,GRAVID TRAP,49,Female,VECWNV,NEGATIVE,0,-90.937958,41.102897,Culex,29,2004,MERCER_29_2004,M49,7/20/04,PID158738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61442,MERCER,GRAVID TRAP,57,Female,VECWNV,NEGATIVE,0,-90.937958,41.102897,Culex,25,2004,MERCER_25_2004,M5,6/24/04,PID158739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61442,MERCER,GRAVID TRAP,24,Female,VECWNV,NEGATIVE,0,-90.937958,41.102897,Culex,30,2004,MERCER_30_2004,M53,7/26/04,PID158740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61442,MERCER,GRAVID TRAP,23,Female,VECWNV,NEGATIVE,0,-90.937958,41.102897,Culex,30,2004,MERCER_30_2004,M55,7/27/04,PID158741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61442,MERCER,GRAVID TRAP,37,Female,VECWNV,NEGATIVE,0,-90.937958,41.102897,Culex,31,2004,MERCER_31_2004,M62,8/2/04,PID158742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61442,MERCER,GRAVID TRAP,35,Female,VECWNV,NEGATIVE,0,-90.937958,41.102897,Culex,31,2004,MERCER_31_2004,M63,8/3/04,PID158743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61442,MERCER,GRAVID TRAP,15,Female,VECWNV,NEGATIVE,0,-90.937958,41.102897,Culex,32,2004,MERCER_32_2004,M66,8/9/04,PID158744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61442,MERCER,GRAVID TRAP,7,Female,VECWNV,NEGATIVE,0,-90.937958,41.102897,Culex,32,2004,MERCER_32_2004,M69,8/10/04,PID158745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61442,MERCER,GRAVID TRAP,58,Female,VECWNV,NEGATIVE,0,-90.937958,41.102897,Culex,33,2004,MERCER_33_2004,M72,8/16/04,PID158746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61442,MERCER,GRAVID TRAP,30,Female,VECWNV,NEGATIVE,0,-90.937958,41.102897,Culex,33,2004,MERCER_33_2004,M73,8/16/04,PID158747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61442,MERCER,GRAVID TRAP,20,Female,VECWNV,NEGATIVE,0,-90.937958,41.102897,Culex,33,2004,MERCER_33_2004,M76,8/17/04,PID158748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61442,MERCER,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-90.937958,41.102897,Culex,26,2004,MERCER_26_2004,M8,6/29/04,PID158749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61442,MERCER,GRAVID TRAP,25,Female,VECWNV,NEGATIVE,0,-90.937958,41.102897,Culex,34,2004,MERCER_34_2004,M80,8/23/04,PID158750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61442,MERCER,GRAVID TRAP,15,Female,VECWNV,NEGATIVE,0,-90.937958,41.102897,Culex,34,2004,MERCER_34_2004,M83,8/24/04,PID158751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61442,MERCER,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-90.937958,41.102897,Culex,26,2004,MERCER_26_2004,M9,6/29/04,PID158752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61472,KNOX,GRAVID TRAP,43,Female,VECWNV,NEGATIVE,0,-90.399639,41.107919,Culex,35,2004,KNOX_35_2004,KNOX 33,9/3/04,PID159643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61414,KNOX,GRAVID TRAP,33,Female,VECWNV,NEGATIVE,0,-90.165999,41.110936,Culex,32,2004,KNOX_32_2004,KNOX18,8/12/04,PID158251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60901,KANKAKEE,GRAVID TRAP,1,Female,PCRWNV,NEGATIVE,0,-87.885422,41.118711,Culex,24,2004,KANKAKEE_24_2004,K3042,6/16/04,PID146574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60901,KANKAKEE,GRAVID TRAP,1,Female,PCRWNV,NEGATIVE,0,-87.885422,41.118711,Culex,24,2004,KANKAKEE_24_2004,K3048,6/18/04,PID146577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60901,KANKAKEE,GRAVID TRAP,1,Female,PCRWNV,NEGATIVE,0,-87.885422,41.118711,Culex,26,2004,KANKAKEE_26_2004,K3079,7/1/04,PID146609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60901,KANKAKEE,GRAVID TRAP,6,Female,PCRWNV,NEGATIVE,0,-87.885422,41.118711,Culex,29,2004,KANKAKEE_29_2004,K3167,7/23/04,PID146652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60901,KANKAKEE,GRAVID TRAP,11,Female,PCRWNV,NEGATIVE,0,-87.885422,41.118711,Culex,30,2004,KANKAKEE_30_2004,K3216,7/29/04,PID146677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60901,KANKAKEE,GRAVID TRAP,6,Female,PCRWNV,NEGATIVE,0,-87.885422,41.118711,Culex,32,2004,KANKAKEE_32_2004,K3264,8/10/04,PID146700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60901,KANKAKEE,GRAVID TRAP,3,Female,PCRWNV,NEGATIVE,0,-87.885422,41.118711,Culex,33,2004,KANKAKEE_33_2004,K3281,8/17/04,PID146712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
