COLLECZIP,FIPSCOUNTY,TRAPTYPE,POOLSIZE,GENDER,TESTTYPE,RESULTTYPE,POSITIVE,LOGITUDE,LATITUDE,GENUS,WEEK_NEW,COLLECYEAR,CTY_WK_YEA,COLLECSAMP,COLLECDATE,Pool_ID,H1500W28,H1500W29,H1500W30,H1500W31,H1500W32,H1500W33,H1500W34,H1500W35,H1500W36,H1500W37,H1500W38,H1500W39,H1500W40,H1500W41,H1500W42,H3000W27,H3000W29,H3000W30,H3000W31,H3000W32,H3000W33,H3000W34,H3000W35,H3000W36,H3000W37,H3000W38,H3000W39,H3000W40,H3000W41,H3000W42
61327,PUTNAM,GRAVID TRAP,22,Female,VECWNV,NEGATIVE,0,-89.318854,41.21236,Culex,33,2005,PUTNAM_33_2005,H2-6,8/15/05,PID156848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61327,PUTNAM,GRAVID TRAP,36,Female,VECWNV,NEGATIVE,0,-89.318854,41.21236,Culex,33,2005,PUTNAM_33_2005,H2-7,8/18/05,PID156850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61327,PUTNAM,GRAVID TRAP,23,Female,VECWNV,NEGATIVE,0,-89.318854,41.21236,Culex,34,2005,PUTNAM_34_2005,H2-8,8/23/05,PID156852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61327,PUTNAM,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-89.318854,41.21236,Culex,37,2005,PUTNAM_37_2005,H2-9,9/12/05,PID156854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60407,WILL,GRAVID TRAP,17,Female,VECWNV,NEGATIVE,0,-88.236602,41.231154,Culex,22,2005,WILL_22_2005,RT009,6/1/05,PID071026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60407,WILL,GRAVID TRAP,32,Female,VECWNV,NEGATIVE,0,-88.236602,41.231154,Culex,23,2005,WILL_23_2005,RT13,6/8/05,PID071167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60407,WILL,GRAVID TRAP,19,Female,VECWNV,NEGATIVE,0,-88.236602,41.231154,Culex,24,2005,WILL_24_2005,RT17,6/15/05,PID071169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60407,WILL,GRAVID TRAP,47,Female,VECWNV,NEGATIVE,0,-88.236602,41.231154,Culex,25,2005,WILL_25_2005,RT21,6/22/05,PID071170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60407,WILL,GRAVID TRAP,49,Female,VECWNV,NEGATIVE,0,-88.236602,41.231154,Culex,26,2005,WILL_26_2005,RT25,6/29/05,PID071172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60407,WILL,GRAVID TRAP,24,Female,VECWNV,NEGATIVE,0,-88.236602,41.231154,Culex,27,2005,WILL_27_2005,RT29,7/6/05,PID071173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60407,WILL,GRAVID TRAP,27,Female,VECWNV,NEGATIVE,0,-88.236602,41.231154,Culex,28,2005,WILL_28_2005,RT33,7/13/05,PID071174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60407,WILL,GRAVID TRAP,31,Female,VECWNV,NEGATIVE,0,-88.236602,41.231154,Culex,29,2005,WILL_29_2005,RT37,7/20/05,PID071175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60407,WILL,GRAVID TRAP,46,Female,VECWNV,NEGATIVE,0,-88.236602,41.231154,Culex,30,2005,WILL_30_2005,RT41,7/27/05,PID071176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60407,WILL,GRAVID TRAP,46,Female,VECWNV,NEGATIVE,0,-88.236602,41.231154,Culex,31,2005,WILL_31_2005,RT45,8/3/05,PID071177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60407,WILL,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.236602,41.231154,Culex,32,2005,WILL_32_2005,RT50,8/10/05,PID071178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60407,WILL,GRAVID TRAP,16,Female,VECWNV,NEGATIVE,0,-88.236602,41.231154,Culex,33,2005,WILL_33_2005,RT53,8/17/05,PID071180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60407,WILL,GRAVID TRAP,15,Female,VECWNV,NEGATIVE,0,-88.236602,41.231154,Culex,34,2005,WILL_34_2005,RT57,8/24/05,PID071181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60407,WILL,GRAVID TRAP,39,Female,VECWNV,NEGATIVE,0,-88.236602,41.231154,Culex,35,2005,WILL_35_2005,RT61,8/31/05,PID071182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60407,WILL,GRAVID TRAP,40,Female,VECWNV,NEGATIVE,0,-88.236602,41.231154,Culex,36,2005,WILL_36_2005,RT65,9/7/05,PID071183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60407,WILL,GRAVID TRAP,42,Female,VECWNV,NEGATIVE,0,-88.236602,41.231154,Culex,37,2005,WILL_37_2005,RT69,9/14/05,PID071184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60407,WILL,GRAVID TRAP,12,Female,VECWNV,NEGATIVE,0,-88.236602,41.231154,Culex,38,2005,WILL_38_2005,RT72,9/21/05,PID071185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61326,PUTNAM,GRAVID TRAP,41,Female,VECWNV,NEGATIVE,0,-89.251699,41.261601,Culex,29,2005,PUTNAM_29_2005,G1-1,7/22/05,PID156674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61326,PUTNAM,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-89.251699,41.261601,Culex,34,2005,PUTNAM_34_2005,G1-10,8/25/05,PID156677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61326,PUTNAM,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-89.251699,41.261601,Culex,35,2005,PUTNAM_35_2005,G1-11,8/29/05,PID156678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61326,PUTNAM,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-89.251699,41.261601,Culex,35,2005,PUTNAM_35_2005,G1-12,9/1/05,PID156679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61326,PUTNAM,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-89.251699,41.261601,Culex,36,2005,PUTNAM_36_2005,G1-13,9/6/05,PID156680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61326,PUTNAM,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-89.251699,41.261601,Culex,36,2005,PUTNAM_36_2005,G1-14,9/9/05,PID156681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61326,PUTNAM,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-89.251699,41.261601,Culex,37,2005,PUTNAM_37_2005,G1-15,9/12/05,PID156682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61326,PUTNAM,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-89.251699,41.261601,Culex,37,2005,PUTNAM_37_2005,G1-16,9/16/05,PID156683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61326,PUTNAM,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-89.251699,41.261601,Culex,30,2005,PUTNAM_30_2005,G1-2,7/25/05,PID156684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61326,PUTNAM,GRAVID TRAP,48,Female,VECWNV,NEGATIVE,0,-89.251699,41.261601,Culex,30,2005,PUTNAM_30_2005,G1-3,7/29/05,PID156688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61326,PUTNAM,GRAVID TRAP,18,Female,VECWNV,NEGATIVE,0,-89.251699,41.261601,Culex,31,2005,PUTNAM_31_2005,G1-4,8/1/05,PID156691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61326,PUTNAM,GRAVID TRAP,17,Female,VECWNV,NEGATIVE,0,-89.251699,41.261601,Culex,31,2005,PUTNAM_31_2005,G1-5,8/5/05,PID156694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61326,PUTNAM,GRAVID TRAP,18,Female,VECWNV,NEGATIVE,0,-89.251699,41.261601,Culex,32,2005,PUTNAM_32_2005,G1-6,8/8/05,PID156697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61326,PUTNAM,GRAVID TRAP,14,Female,VECWNV,NEGATIVE,0,-89.251699,41.261601,Culex,32,2005,PUTNAM_32_2005,G1-7,8/10/05,PID156700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61326,PUTNAM,GRAVID TRAP,45,Female,VECWNV,NEGATIVE,0,-89.251699,41.261601,Culex,33,2005,PUTNAM_33_2005,G1-8,8/18/05,PID156703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61326,PUTNAM,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-89.251699,41.261601,Culex,34,2005,PUTNAM_34_2005,G1-9,8/22/05,PID156705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61326,PUTNAM,GRAVID TRAP,48,Female,VECWNV,NEGATIVE,0,-89.251699,41.261601,Culex,29,2005,PUTNAM_29_2005,G2-1,7/22/05,PID156715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61326,PUTNAM,GRAVID TRAP,46,Female,VECWNV,NEGATIVE,0,-89.251699,41.261601,Culex,36,2005,PUTNAM_36_2005,G2-10,9/6/05,PID156717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61326,PUTNAM,GRAVID TRAP,11,Female,VECWNV,NEGATIVE,0,-89.251699,41.261601,Culex,37,2005,PUTNAM_37_2005,G2-11,9/16/05,PID156719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61326,PUTNAM,GRAVID TRAP,38,Female,VECWNV,NEGATIVE,0,-89.251699,41.261601,Culex,30,2005,PUTNAM_30_2005,G2-2,7/25/05,PID156722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61326,PUTNAM,GRAVID TRAP,17,Female,VECWNV,NEGATIVE,0,-89.251699,41.261601,Culex,31,2005,PUTNAM_31_2005,G2-3,8/3/05,PID156724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61326,PUTNAM,GRAVID TRAP,21,Female,VECWNV,NEGATIVE,0,-89.251699,41.261601,Culex,31,2005,PUTNAM_31_2005,G2-4,8/5/05,PID156726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61326,PUTNAM,GRAVID TRAP,15,Female,VECWNV,NEGATIVE,0,-89.251699,41.261601,Culex,32,2005,PUTNAM_32_2005,G2-5,8/8/05,PID156728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61326,PUTNAM,GRAVID TRAP,20,Female,VECWNV,NEGATIVE,0,-89.251699,41.261601,Culex,32,2005,PUTNAM_32_2005,G2-6,8/10/05,PID156730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61326,PUTNAM,GRAVID TRAP,47,Female,VECWNV,NEGATIVE,0,-89.251699,41.261601,Culex,34,2005,PUTNAM_34_2005,G2-7,8/22/05,PID156732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61326,PUTNAM,GRAVID TRAP,27,Female,VECWNV,NEGATIVE,0,-89.251699,41.261601,Culex,34,2005,PUTNAM_34_2005,G2-8,8/25/05,PID156734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61326,PUTNAM,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-89.251699,41.261601,Culex,35,2005,PUTNAM_35_2005,G2-9,8/29/05,PID156735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61327,PUTNAM,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-89.338533,41.262166,Culex,29,2005,PUTNAM_29_2005,H1-1,7/22/05,PID156764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61327,PUTNAM,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-89.338533,41.262166,Culex,34,2005,PUTNAM_34_2005,H1-10,8/25/05,PID156767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61327,PUTNAM,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-89.338533,41.262166,Culex,35,2005,PUTNAM_35_2005,H1-11,8/29/05,PID156770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61327,PUTNAM,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-89.338533,41.262166,Culex,35,2005,PUTNAM_35_2005,H1-12,9/1/05,PID156773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61327,PUTNAM,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-89.338533,41.262166,Culex,36,2005,PUTNAM_36_2005,H1-13,9/6/05,PID156776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61327,PUTNAM,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-89.338533,41.262166,Culex,30,2005,PUTNAM_30_2005,H1-2,7/25/05,PID156791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61327,PUTNAM,GRAVID TRAP,33,Female,VECWNV,NEGATIVE,0,-89.338533,41.262166,Culex,26,2005,PUTNAM_26_2005,H1-3,7/1/05,PID156800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61327,PUTNAM,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-89.338533,41.262166,Culex,31,2005,PUTNAM_31_2005,H1-4,8/3/05,PID156803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61327,PUTNAM,GRAVID TRAP,27,Female,VECWNV,NEGATIVE,0,-89.338533,41.262166,Culex,31,2005,PUTNAM_31_2005,H1-5,8/5/05,PID156806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61327,PUTNAM,GRAVID TRAP,40,Female,VECWNV,NEGATIVE,0,-89.338533,41.262166,Culex,32,2005,PUTNAM_32_2005,H1-6,8/8/05,PID156809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61327,PUTNAM,GRAVID TRAP,36,Female,VECWNV,NEGATIVE,0,-89.338533,41.262166,Culex,32,2005,PUTNAM_32_2005,H1-7,8/10/05,PID156812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61327,PUTNAM,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-89.338533,41.262166,Culex,33,2005,PUTNAM_33_2005,H1-8,8/18/05,PID156814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61327,PUTNAM,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-89.338533,41.262166,Culex,34,2005,PUTNAM_34_2005,H1-9,8/22/05,PID156816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60447,WILL,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.132695,41.275828,Culex,22,2005,WILL_22_2005,0507WCHD1,5/31/05,PID079640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60447,WILL,GRAVID TRAP,50,Female,VECWNV,POSITIVE,1,-88.132695,41.275828,Culex,31,2005,WILL_31_2005,0507WCHD10,8/5/05,PID079641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60447,WILL,GRAVID TRAP,19,Female,VECWNV,NEGATIVE,0,-88.132695,41.275828,Culex,32,2005,WILL_32_2005,0507WCHD11,8/8/05,PID079642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60447,WILL,GRAVID TRAP,25,Female,VECWNV,NEGATIVE,0,-88.132695,41.275828,Culex,32,2005,WILL_32_2005,0507WCHD12,8/10/05,PID079643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60447,WILL,GRAVID TRAP,45,Female,VECWNV,NEGATIVE,0,-88.132695,41.275828,Culex,32,2005,WILL_32_2005,0507WCHD13,8/12/05,PID079644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60447,WILL,GRAVID TRAP,37,Female,VECWNV,NEGATIVE,0,-88.132695,41.275828,Culex,33,2005,WILL_33_2005,0507WCHD14,8/17/05,PID079645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60447,WILL,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.132695,41.275828,Culex,33,2005,WILL_33_2005,0507WCHD15,8/19/05,PID079646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60447,WILL,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.132695,41.275828,Culex,34,2005,WILL_34_2005,0507WCHD16,8/23/05,PID079647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60447,WILL,GRAVID TRAP,26,Female,VECWNV,POSITIVE,1,-88.132695,41.275828,Culex,34,2005,WILL_34_2005,0507WCHD17,8/25/05,PID079648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60447,WILL,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.132695,41.275828,Culex,35,2005,WILL_35_2005,0507WCHD18,8/30/05,PID079649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60447,WILL,GRAVID TRAP,22,Female,VECWNV,NEGATIVE,0,-88.132695,41.275828,Culex,35,2005,WILL_35_2005,0507WCHD19,9/1/05,PID079650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60447,WILL,GRAVID TRAP,34,Female,VECWNV,NEGATIVE,0,-88.132695,41.275828,Culex,22,2005,WILL_22_2005,0507WCHD2,6/1/05,PID079651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60447,WILL,GRAVID TRAP,50,Female,VECWNV,POSITIVE,1,-88.132695,41.275828,Culex,36,2005,WILL_36_2005,0507WCHD20,9/6/05,PID079652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60447,WILL,GRAVID TRAP,40,Female,VECWNV,NEGATIVE,0,-88.132695,41.275828,Culex,36,2005,WILL_36_2005,0507WCHD21,9/8/05,PID079653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60447,WILL,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.132695,41.275828,Culex,37,2005,WILL_37_2005,0507WCHD22,9/13/05,PID079654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60447,WILL,GRAVID TRAP,34,Female,VECWNV,NEGATIVE,0,-88.132695,41.275828,Culex,37,2005,WILL_37_2005,0507WCHD23,9/15/05,PID079655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60447,WILL,GRAVID TRAP,15,Female,VECWNV,NEGATIVE,0,-88.132695,41.275828,Culex,38,2005,WILL_38_2005,0507WCHD24,9/22/05,PID079656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60447,WILL,GRAVID TRAP,45,Female,VECWNV,NEGATIVE,0,-88.132695,41.275828,Culex,22,2005,WILL_22_2005,0507WCHD3,6/2/05,PID079657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60447,WILL,GRAVID TRAP,12,Female,VECWNV,NEGATIVE,0,-88.132695,41.275828,Culex,25,2005,WILL_25_2005,0507WCHD4,6/23/05,PID079658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60447,WILL,GRAVID TRAP,28,Female,VECWNV,NEGATIVE,0,-88.132695,41.275828,Culex,26,2005,WILL_26_2005,0507WCHD5,6/27/05,PID079659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60447,WILL,GRAVID TRAP,24,Female,VECWNV,NEGATIVE,0,-88.132695,41.275828,Culex,26,2005,WILL_26_2005,0507WCHD6,6/30/05,PID079660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60447,WILL,GRAVID TRAP,25,Female,VECWNV,NEGATIVE,0,-88.132695,41.275828,Culex,27,2005,WILL_27_2005,0507WCHD7,7/5/05,PID079661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60447,WILL,GRAVID TRAP,28,Female,VECWNV,NEGATIVE,0,-88.132695,41.275828,Culex,31,2005,WILL_31_2005,0507WCHD8,8/1/05,PID079662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60408,WILL,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.212894,41.280227,Culex,22,2005,WILL_22_2005,RT008,6/1/05,PID071349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60408,WILL,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.212894,41.280227,Culex,23,2005,WILL_23_2005,RT12,6/8/05,PID071731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60408,WILL,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.212894,41.280227,Culex,24,2005,WILL_24_2005,RT16,6/15/05,PID071741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60408,WILL,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.212894,41.280227,Culex,25,2005,WILL_25_2005,RT20,6/22/05,PID071744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60408,WILL,GRAVID TRAP,48,Female,VECWNV,NEGATIVE,0,-88.212894,41.280227,Culex,26,2005,WILL_26_2005,RT24,6/29/05,PID071747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60408,WILL,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.212894,41.280227,Culex,27,2005,WILL_27_2005,RT28,7/6/05,PID071749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60408,WILL,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.212894,41.280227,Culex,28,2005,WILL_28_2005,RT32,7/13/05,PID071751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60408,WILL,GRAVID TRAP,31,Female,VECWNV,NEGATIVE,0,-88.212894,41.280227,Culex,29,2005,WILL_29_2005,RT36,7/20/05,PID071753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60408,WILL,GRAVID TRAP,32,Female,VECWNV,NEGATIVE,0,-88.212894,41.280227,Culex,30,2005,WILL_30_2005,RT40,7/27/05,PID071755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
