COLLECZIP,FIPSCOUNTY,TRAPTYPE,POOLSIZE,GENDER,TESTTYPE,RESULTTYPE,POSITIVE,LOGITUDE,LATITUDE,GENUS,WEEK_NEW,COLLECYEAR,CTY_WK_YEA,COLLECSAMP,COLLECDATE,Pool_ID,H1500W28,H1500W30,H1500W31,H1500W32,H1500W33,H1500W34,H1500W35,H1500W36,H1500W37,H1500W38,H1500W39,H1500W40,H3000W24,H3000W28,H3000W30,H3000W31,H3000W32,H3000W33,H3000W34,H3000W35,H3000W36,H3000W37,H3000W38,H3000W39,H3000W40,H3000W42
60193,COOK,GRAVID TRAP,51,Female,RAMP WNV,NEGATIVE,0,-88.114261,42.019974,Culex,33,2017,COOK_33_2017,804,8/15/17,PID062965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
60193,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-88.114261,42.019974,Culex,33,2017,COOK_33_2017,835,8/17/17,PID062976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
60193,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-88.114261,42.019974,Culex,33,2017,COOK_33_2017,850,8/19/17,PID062985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
60193,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-88.114261,42.019974,Culex,33,2017,COOK_33_2017,851,8/19/17,PID062986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
60193,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-88.114261,42.019974,Culex,34,2017,COOK_34_2017,872,8/23/17,PID062991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
60193,COOK,GRAVID TRAP,50,Female,RAMP WNV,POSITIVE,1,-88.114261,42.019974,Culex,34,2017,COOK_34_2017,887,8/26/17,PID063000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
60193,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-88.114261,42.019974,Culex,35,2017,COOK_35_2017,898,8/28/17,PID063004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
60193,COOK,GRAVID TRAP,50,Female,RAMP WNV,POSITIVE,1,-88.114261,42.019974,Culex,35,2017,COOK_35_2017,899,8/28/17,PID063006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
60193,COOK,GRAVID TRAP,51,Female,RAMP WNV,NEGATIVE,0,-88.114261,42.019974,Culex,35,2017,COOK_35_2017,914,8/31/17,PID063012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
60193,COOK,GRAVID TRAP,44,Female,RAMP WNV,NEGATIVE,0,-88.114261,42.019974,Culex,36,2017,COOK_36_2017,942,9/6/17,PID063022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
60193,COOK,GRAVID TRAP,20,Female,RAMP WNV,NEGATIVE,0,-88.114261,42.019974,Culex,36,2017,COOK_36_2017,956,9/7/17,PID063028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
60193,COOK,GRAVID TRAP,24,Female,RAMP WNV,NEGATIVE,0,-88.114261,42.019974,Culex,37,2017,COOK_37_2017,963,9/14/17,PID063032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
60193,COOK,GRAVID TRAP,41,Female,RAMP WNV,NEGATIVE,0,-88.114261,42.019974,Culex,23,2017,COOK_23_2017,97,6/9/17,PID063034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
60193,COOK,GRAVID TRAP,22,Female,RAMP WNV,NEGATIVE,0,-88.114261,42.019974,Culex,38,2017,COOK_38_2017,995,9/21/17,PID063041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
60201,COOK,GRAVID TRAP,60,Female,RAMP WNV,POSITIVE,1,-87.7118,42.059166,Culex,22,2017,COOK_22_2017,NS0051,5/30/17,PID063766,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
60201,COOK,GRAVID TRAP,60,Female,RAMP WNV,NEGATIVE,0,-87.7118,42.059166,Culex,22,2017,COOK_22_2017,NS0052,5/30/17,PID063767,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
60201,COOK,GRAVID TRAP,60,Female,RAMP WNV,NEGATIVE,0,-87.7118,42.059166,Culex,22,2017,COOK_22_2017,NS0053,5/30/17,PID063769,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
60201,COOK,GRAVID TRAP,60,Female,RAMP WNV,POSITIVE,1,-87.7118,42.059166,Culex,22,2017,COOK_22_2017,NS0054,5/30/17,PID063770,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
60201,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.696433,42.022067,Culex,22,2017,COOK_22_2017,NS0062,5/30/17,PID063772,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60201,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.696433,42.022067,Culex,22,2017,COOK_22_2017,NS0063,5/30/17,PID063773,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60201,COOK,GRAVID TRAP,13,Female,RAMP WNV,NEGATIVE,0,-87.68698,42.006388,Culex,22,2017,COOK_22_2017,NS0073,5/30/17,PID063776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60201,COOK,GRAVID TRAP,10,Female,RAMP WNV,NEGATIVE,0,-87.72479,42.06901,Culex,22,2017,COOK_22_2017,NS0074,5/30/17,PID063777,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
60201,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.7118,42.059166,Culex,22,2017,COOK_22_2017,NS0075,6/2/17,PID063778,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
60201,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.7118,42.059166,Culex,22,2017,COOK_22_2017,NS0076,6/2/17,PID063779,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
60201,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.7118,42.059166,Culex,22,2017,COOK_22_2017,NS0077,6/2/17,PID063780,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
60201,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.7118,42.059166,Culex,22,2017,COOK_22_2017,NS0078,6/2/17,PID063781,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
60201,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.7118,42.059166,Culex,22,2017,COOK_22_2017,NS0079,6/2/17,PID063782,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
60201,COOK,GRAVID TRAP,75,Female,RAMP WNV,POSITIVE,1,-87.696433,42.022067,Culex,22,2017,COOK_22_2017,NS0088,6/2/17,PID063787,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60201,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.68698,42.006388,Culex,22,2017,COOK_22_2017,NS0100,6/2/17,PID063791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60201,COOK,GRAVID TRAP,39,Female,RAMP WNV,NEGATIVE,0,-87.68698,42.006388,Culex,22,2017,COOK_22_2017,NS0101,6/2/17,PID063793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60201,COOK,GRAVID TRAP,10,Female,RAMP WNV,NEGATIVE,0,-87.70028,42.05611,Culex,22,2017,COOK_22_2017,NS0102,6/2/17,PID063796,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
60201,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.7118,42.059166,Culex,23,2017,COOK_23_2017,NS0103,6/5/17,PID063797,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
60201,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.7118,42.059166,Culex,23,2017,COOK_23_2017,NS0104,6/5/17,PID063798,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
60201,COOK,GRAVID TRAP,15,Female,RAMP WNV,NEGATIVE,0,-87.696433,42.022067,Culex,23,2017,COOK_23_2017,NS0110,6/5/17,PID063801,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60201,COOK,GRAVID TRAP,12,Female,RAMP WNV,NEGATIVE,0,-87.68698,42.006388,Culex,23,2017,COOK_23_2017,NS0116,6/5/17,PID063807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60201,COOK,GRAVID TRAP,27,Female,RAMP WNV,NEGATIVE,0,-87.70028,42.05611,Culex,23,2017,COOK_23_2017,NS0117,6/5/17,PID063808,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
60201,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.7118,42.059166,Culex,23,2017,COOK_23_2017,NS0119,6/7/17,PID063811,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
60201,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.7118,42.059166,Culex,23,2017,COOK_23_2017,NS0120,6/7/17,PID063812,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
60201,COOK,GRAVID TRAP,20,Female,RAMP WNV,NEGATIVE,0,-87.696433,42.022067,Culex,23,2017,COOK_23_2017,NS0127,6/7/17,PID063821,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60201,COOK,GRAVID TRAP,18,Female,RAMP WNV,NEGATIVE,0,-87.68698,42.006388,Culex,23,2017,COOK_23_2017,NS0136,6/7/17,PID063824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60201,COOK,GRAVID TRAP,15,Female,RAMP WNV,NEGATIVE,0,-87.72479,42.06901,Culex,23,2017,COOK_23_2017,NS0137,6/7/17,PID063826,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
60201,COOK,GRAVID TRAP,25,Female,RAMP WNV,NEGATIVE,0,-87.70028,42.05611,Culex,23,2017,COOK_23_2017,NS0138,6/7/17,PID063827,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
60201,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.7118,42.059166,Culex,23,2017,COOK_23_2017,NS0140,6/9/17,PID063828,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
60201,COOK,GRAVID TRAP,61,Female,RAMP WNV,NEGATIVE,0,-87.7118,42.059166,Culex,23,2017,COOK_23_2017,NS0141,6/9/17,PID063830,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
60201,COOK,GRAVID TRAP,58,Female,RAMP WNV,NEGATIVE,0,-87.696433,42.022067,Culex,23,2017,COOK_23_2017,NS0147,6/9/17,PID063835,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60201,COOK,GRAVID TRAP,41,Female,RAMP WNV,NEGATIVE,0,-87.68698,42.006388,Culex,23,2017,COOK_23_2017,NS0157,6/9/17,PID063841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60201,COOK,GRAVID TRAP,17,Female,RAMP WNV,NEGATIVE,0,-87.72479,42.06901,Culex,23,2017,COOK_23_2017,NS0158,6/9/17,PID063842,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
60201,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.696433,42.022067,Culex,24,2017,COOK_24_2017,NS0170,6/12/17,PID063852,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60201,COOK,GRAVID TRAP,27,Female,RAMP WNV,NEGATIVE,0,-87.696433,42.022067,Culex,24,2017,COOK_24_2017,NS0171,6/12/17,PID063853,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60201,COOK,GRAVID TRAP,53,Female,RAMP WNV,POSITIVE,1,-87.7118,42.059166,Culex,24,2017,COOK_24_2017,NS0187,6/14/17,PID063862,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
60201,COOK,GRAVID TRAP,53,Female,RAMP WNV,NEGATIVE,0,-87.7118,42.059166,Culex,24,2017,COOK_24_2017,NS0188,6/14/17,PID063863,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
60201,COOK,GRAVID TRAP,31,Female,RAMP WNV,NEGATIVE,0,-87.696433,42.022067,Culex,24,2017,COOK_24_2017,NS0195,6/14/17,PID063873,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60201,COOK,GRAVID TRAP,35,Female,RAMP WNV,NEGATIVE,0,-87.68698,42.006388,Culex,24,2017,COOK_24_2017,NS0202,6/14/17,PID063878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60201,COOK,GRAVID TRAP,42,Female,RAMP WNV,POSITIVE,1,-87.70028,42.05611,Culex,24,2017,COOK_24_2017,NS0203,6/14/17,PID063879,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
60201,COOK,GRAVID TRAP,56,Female,RAMP WNV,NEGATIVE,0,-87.7118,42.059166,Culex,24,2017,COOK_24_2017,NS0206,6/16/17,PID063883,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
60201,COOK,GRAVID TRAP,56,Female,RAMP WNV,NEGATIVE,0,-87.7118,42.059166,Culex,24,2017,COOK_24_2017,NS0207,6/16/17,PID063885,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
60201,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.696433,42.022067,Culex,24,2017,COOK_24_2017,NS0220,6/16/17,PID063906,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60201,COOK,GRAVID TRAP,27,Female,RAMP WNV,NEGATIVE,0,-87.696433,42.022067,Culex,24,2017,COOK_24_2017,NS0221,6/16/17,PID063908,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60201,COOK,GRAVID TRAP,60,Female,RAMP WNV,NEGATIVE,0,-87.68698,42.006388,Culex,24,2017,COOK_24_2017,NS0235,6/16/17,PID063919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60201,COOK,GRAVID TRAP,28,Female,RAMP WNV,NEGATIVE,0,-87.68698,42.006388,Culex,24,2017,COOK_24_2017,NS0236,6/16/17,PID063921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60201,COOK,GRAVID TRAP,69,Female,RAMP WNV,NEGATIVE,0,-87.72479,42.06901,Culex,24,2017,COOK_24_2017,NS0237,6/16/17,PID063923,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
60201,COOK,GRAVID TRAP,66,Female,RAMP WNV,NEGATIVE,0,-87.72479,42.06901,Culex,24,2017,COOK_24_2017,NS0238,6/16/17,PID063925,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
60201,COOK,GRAVID TRAP,60,Female,RAMP WNV,NEGATIVE,0,-87.70028,42.05611,Culex,24,2017,COOK_24_2017,NS0239,6/16/17,PID063926,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
60201,COOK,GRAVID TRAP,19,Female,RAMP WNV,NEGATIVE,0,-87.7118,42.059166,Culex,25,2017,COOK_25_2017,NS0241,6/19/17,PID063929,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
60201,COOK,GRAVID TRAP,12,Female,RAMP WNV,NEGATIVE,0,-87.696433,42.022067,Culex,25,2017,COOK_25_2017,NS0247,6/19/17,PID063937,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60201,COOK,GRAVID TRAP,40,Female,RAMP WNV,NEGATIVE,0,-87.68698,42.006388,Culex,25,2017,COOK_25_2017,NS0253,6/19/17,PID063940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60201,COOK,GRAVID TRAP,46,Female,RAMP WNV,NEGATIVE,0,-87.72479,42.06901,Culex,25,2017,COOK_25_2017,NS0254,6/19/17,PID063943,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
60201,COOK,GRAVID TRAP,22,Female,RAMP WNV,NEGATIVE,0,-87.70028,42.05611,Culex,25,2017,COOK_25_2017,NS0255,6/19/17,PID063947,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
60201,COOK,GRAVID TRAP,57,Female,RAMP WNV,NEGATIVE,0,-87.7118,42.059166,Culex,25,2017,COOK_25_2017,NS0256,6/21/17,PID063952,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
60201,COOK,GRAVID TRAP,43,Female,RAMP WNV,NEGATIVE,0,-87.696433,42.022067,Culex,25,2017,COOK_25_2017,NS0265,6/21/17,PID063964,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60201,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.68698,42.006388,Culex,25,2017,COOK_25_2017,NS0273,6/21/17,PID063971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60201,COOK,GRAVID TRAP,37,Female,RAMP WNV,NEGATIVE,0,-87.68698,42.006388,Culex,25,2017,COOK_25_2017,NS0274,6/21/17,PID063973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60201,COOK,GRAVID TRAP,58,Female,RAMP WNV,NEGATIVE,0,-87.72479,42.06901,Culex,25,2017,COOK_25_2017,NS0275,6/21/17,PID063975,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
60201,COOK,GRAVID TRAP,16,Female,RAMP WNV,NEGATIVE,0,-87.70028,42.05611,Culex,25,2017,COOK_25_2017,NS0276,6/21/17,PID063977,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
60201,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.7118,42.059166,Culex,25,2017,COOK_25_2017,NS0277,6/23/17,PID063978,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
60201,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.7118,42.059166,Culex,25,2017,COOK_25_2017,NS0278,6/23/17,PID063980,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
60201,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.7118,42.059166,Culex,25,2017,COOK_25_2017,NS0279,6/23/17,PID063983,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
60201,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.7118,42.059166,Culex,25,2017,COOK_25_2017,NS0280,6/23/17,PID063986,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
60201,COOK,GRAVID TRAP,30,Female,RAMP WNV,NEGATIVE,0,-87.696433,42.022067,Culex,25,2017,COOK_25_2017,NS0289,6/23/17,PID063991,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60201,COOK,GRAVID TRAP,56,Female,RAMP WNV,NEGATIVE,0,-87.68698,42.006388,Culex,25,2017,COOK_25_2017,NS0299,6/23/17,PID064000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60201,COOK,GRAVID TRAP,55,Female,RAMP WNV,POSITIVE,1,-87.72479,42.06901,Culex,25,2017,COOK_25_2017,NS0300,6/23/17,PID064003,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
60201,COOK,GRAVID TRAP,55,Female,RAMP WNV,NEGATIVE,0,-87.72479,42.06901,Culex,25,2017,COOK_25_2017,NS0301,6/23/17,PID064006,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
60201,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.70028,42.05611,Culex,25,2017,COOK_25_2017,NS0302,6/23/17,PID064007,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
60201,COOK,GRAVID TRAP,52,Female,RAMP WNV,NEGATIVE,0,-87.7118,42.059166,Culex,26,2017,COOK_26_2017,NS0303,6/26/17,PID064009,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
60201,COOK,GRAVID TRAP,52,Female,RAMP WNV,NEGATIVE,0,-87.7118,42.059166,Culex,26,2017,COOK_26_2017,NS0304,6/26/17,PID064010,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
60201,COOK,GRAVID TRAP,25,Female,RAMP WNV,NEGATIVE,0,-87.72479,42.06901,Culex,26,2017,COOK_26_2017,NS0318,6/26/17,PID064019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
60201,COOK,GRAVID TRAP,13,Female,RAMP WNV,NEGATIVE,0,-87.70028,42.05611,Culex,26,2017,COOK_26_2017,NS0319,6/26/17,PID064021,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
60201,COOK,GRAVID TRAP,65,Female,RAMP WNV,NEGATIVE,0,-87.7118,42.059166,Culex,26,2017,COOK_26_2017,NS0321,6/28/17,PID064023,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
60201,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.696433,42.022067,Culex,26,2017,COOK_26_2017,NS0329,6/28/17,PID064026,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60201,COOK,GRAVID TRAP,21,Female,RAMP WNV,NEGATIVE,0,-87.696433,42.022067,Culex,26,2017,COOK_26_2017,NS0330,6/28/17,PID064027,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60201,COOK,GRAVID TRAP,58,Female,RAMP WNV,NEGATIVE,0,-87.68698,42.006388,Culex,26,2017,COOK_26_2017,NS0346,6/28/17,PID064042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60201,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.72479,42.06901,Culex,26,2017,COOK_26_2017,NS0347,6/28/17,PID064043,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
60201,COOK,GRAVID TRAP,45,Female,RAMP WNV,NEGATIVE,0,-87.72479,42.06901,Culex,26,2017,COOK_26_2017,NS0348,6/28/17,PID064044,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
60201,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.70028,42.05611,Culex,26,2017,COOK_26_2017,NS0349,6/28/17,PID064046,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
60201,COOK,GRAVID TRAP,21,Female,RAMP WNV,NEGATIVE,0,-87.70028,42.05611,Culex,26,2017,COOK_26_2017,NS0350,6/28/17,PID064047,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
60201,COOK,GRAVID TRAP,33,Female,RAMP WNV,NEGATIVE,0,-87.7118,42.059166,Culex,26,2017,COOK_26_2017,NS0351,6/30/17,PID064048,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
60201,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.68698,42.006388,Culex,26,2017,COOK_26_2017,NS0377,6/30/17,PID064077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60201,COOK,GRAVID TRAP,49,Female,RAMP WNV,NEGATIVE,0,-87.68698,42.006388,Culex,26,2017,COOK_26_2017,NS0378,6/30/17,PID064079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60201,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.72479,42.06901,Culex,26,2017,COOK_26_2017,NS0379,6/30/17,PID064082,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
60201,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.72479,42.06901,Culex,26,2017,COOK_26_2017,NS0380,6/30/17,PID064085,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
